    # Energy          Mo           S          Si           C           O
   -14.07452    -1.05574    -5.63575    -0.00026    -0.00001    -0.00004
   -14.07152    -1.00868    -5.41424    -0.00026    -0.00001    -0.00004
   -14.06852    -0.96150    -5.19279    -0.00025    -0.00001    -0.00004
   -14.06552    -0.91427    -4.97142    -0.00025    -0.00001    -0.00004
   -14.06252    -0.89169    -4.87690    -0.00025    -0.00001    -0.00004
   -14.05952    -0.89945    -4.93828    -0.00025    -0.00001    -0.00004
   -14.05652    -0.91044    -5.01640    -0.00026    -0.00001    -0.00004
   -14.05352    -0.93904    -5.18655    -0.00027    -0.00001    -0.00004
   -14.05052    -0.96758    -5.35657    -0.00028    -0.00001    -0.00004
   -14.04752    -1.10913    -6.14298    -0.00032    -0.00002    -0.00005
   -14.04452    -1.11463    -6.18970    -0.00033    -0.00002    -0.00005
   -14.04152    -1.12016    -6.23676    -0.00034    -0.00002    -0.00005
   -14.03852    -1.12560    -6.28392    -0.00034    -0.00002    -0.00005
   -14.03552    -1.13106    -6.33108    -0.00035    -0.00002    -0.00005
   -14.03252    -1.13649    -6.37794    -0.00035    -0.00002    -0.00005
   -14.02952    -1.05694    -5.98151    -0.00034    -0.00002    -0.00005
   -14.02652    -1.02024    -5.86545    -0.00035    -0.00002    -0.00005
   -14.02352    -0.94350    -5.48962    -0.00034    -0.00002    -0.00005
   -14.02052    -0.86678    -5.11345    -0.00033    -0.00002    -0.00004
   -14.01752    -0.89666    -5.29864    -0.00034    -0.00002    -0.00004
   -14.01452    -0.89932    -5.36203    -0.00036    -0.00002    -0.00005
   -14.01152    -1.01037    -6.00103    -0.00039    -0.00002    -0.00005
   -14.00852    -1.25611    -7.35023    -0.00046    -0.00002    -0.00006
   -14.00552    -1.29119    -7.59954    -0.00048    -0.00002    -0.00006
   -14.00252    -1.29638    -7.69415    -0.00050    -0.00002    -0.00006
   -13.99952    -1.30119    -7.78937    -0.00052    -0.00002    -0.00006
   -13.99652    -1.30568    -7.88441    -0.00054    -0.00002    -0.00007
   -13.99352    -1.30508    -7.94287    -0.00055    -0.00002    -0.00007
   -13.99052    -1.29708    -7.94463    -0.00056    -0.00002    -0.00007
   -13.98752    -1.30777    -8.05541    -0.00058    -0.00003    -0.00007
   -13.98452    -1.34160    -8.30031    -0.00060    -0.00003    -0.00007
   -13.98152    -2.07870   -16.32110    -0.00185    -0.00008    -0.00022
   -13.97852    -1.87691   -14.13606    -0.00151    -0.00007    -0.00018
   -13.97552    -1.53928   -10.54768    -0.00096    -0.00004    -0.00012
   -13.97252    -1.31132    -8.04715    -0.00056    -0.00002    -0.00007
   -13.96952    -1.50561    -9.89235    -0.00082    -0.00004    -0.00010
   -13.96652    -1.49057    -9.70822    -0.00078    -0.00003    -0.00010
   -13.96352    -3.93229   -25.54571    -0.00204    -0.00008    -0.00022
   -13.96052    -1.48970    -9.94587    -0.00084    -0.00004    -0.00011
   -13.95752    -2.50205   -17.29203    -0.00156    -0.00007    -0.00021
   -13.95452    -2.95749   -20.17835    -0.00177    -0.00009    -0.00024
   -13.95152    -3.10734   -21.34560    -0.00190    -0.00009    -0.00025
   -13.94852    -3.05468   -20.91389    -0.00184    -0.00009    -0.00024
   -13.94552    -2.73391   -18.85917    -0.00168    -0.00008    -0.00022
   -13.94252    -1.94220   -12.78681    -0.00103    -0.00005    -0.00014
   -13.93952    -1.55501    -9.51749    -0.00064    -0.00003    -0.00009
   -13.93652    -1.80962   -10.89851    -0.00069    -0.00003    -0.00010
   -13.93352    -1.56701   -10.72602    -0.00093    -0.00004    -0.00012
   -13.93052    -1.68603   -12.07772    -0.00113    -0.00005    -0.00015
   -13.92752    -2.03765   -15.17147    -0.00151    -0.00007    -0.00019
   -13.92452    -2.28150   -17.50141    -0.00182    -0.00008    -0.00023
   -13.92152    -1.95979   -14.48117    -0.00142    -0.00007    -0.00018
   -13.91852    -1.89832   -13.13351    -0.00115    -0.00005    -0.00014
   -13.91552    -1.81148   -12.43028    -0.00107    -0.00005    -0.00014
   -13.91252    -1.73810   -11.85812    -0.00100    -0.00005    -0.00013
   -13.90952    -1.64396   -11.16726    -0.00093    -0.00004    -0.00012
   -13.90652    -1.86060   -12.97452    -0.00114    -0.00005    -0.00015
   -13.90352    -2.24763   -16.70170    -0.00163    -0.00008    -0.00022
   -13.90052    -2.18545   -16.54962    -0.00166    -0.00008    -0.00022
   -13.89752    -2.14744   -16.47540    -0.00168    -0.00008    -0.00022
   -13.89452    -1.96910   -14.68172    -0.00143    -0.00007    -0.00019
   -13.89152    -1.89468   -13.99209    -0.00134    -0.00006    -0.00018
   -13.88852    -1.80733   -13.20373    -0.00124    -0.00006    -0.00017
   -13.88552    -2.31027   -17.79827    -0.00181    -0.00009    -0.00025
   -13.88252    -2.06915   -15.13588    -0.00142    -0.00007    -0.00019
   -13.87952    -2.02106   -14.62789    -0.00134    -0.00007    -0.00018
   -13.87652    -2.03211   -14.67069    -0.00134    -0.00007    -0.00018
   -13.87352    -2.05032   -14.78693    -0.00134    -0.00007    -0.00019
   -13.87052    -2.07314   -15.06603    -0.00138    -0.00007    -0.00019
   -13.86752    -2.10601   -15.41196    -0.00143    -0.00007    -0.00020
   -13.86452    -2.06400   -14.87091    -0.00134    -0.00007    -0.00019
   -13.86152    -2.08559   -14.99483    -0.00134    -0.00007    -0.00019
   -13.85852    -2.11097   -15.15186    -0.00135    -0.00007    -0.00019
   -13.85552    -2.17105   -15.55205    -0.00137    -0.00007    -0.00019
   -13.85252    -2.20587   -15.76995    -0.00138    -0.00007    -0.00019
   -13.84952    -2.23069   -15.86918    -0.00137    -0.00007    -0.00019
   -13.84652    -2.26206   -16.04025    -0.00138    -0.00007    -0.00019
   -13.84352    -2.25007   -15.86143    -0.00134    -0.00007    -0.00019
   -13.84052    -2.30968   -16.16933    -0.00135    -0.00007    -0.00019
   -13.83752    -3.84597   -24.48902    -0.00165    -0.00009    -0.00025
   -13.83452    -2.60166   -17.74296    -0.00139    -0.00007    -0.00019
   -13.83152    -3.16627   -20.77244    -0.00149    -0.00007    -0.00020
   -13.82852    -2.80402   -18.67910    -0.00139    -0.00006    -0.00018
   -13.82552    -2.45222   -16.72544    -0.00130    -0.00006    -0.00017
   -13.82252    -2.12867   -15.12064    -0.00127    -0.00006    -0.00018
   -13.81952    -2.19297   -15.62280    -0.00132    -0.00007    -0.00019
   -13.81652    -2.26741   -16.08177    -0.00134    -0.00007    -0.00019
   -13.81352    -2.27258   -16.15330    -0.00135    -0.00007    -0.00019
   -13.81052    -2.28962   -16.31768    -0.00137    -0.00007    -0.00019
   -13.80752    -8.45517   -64.96570    -0.00630    -0.00025    -0.00070
   -13.80452    -2.33194   -16.45633    -0.00135    -0.00007    -0.00019
   -13.80152    -2.27866   -16.15101    -0.00133    -0.00007    -0.00020
   -13.79852    -2.22674   -15.84444    -0.00131    -0.00007    -0.00020
   -13.79552    -2.49547   -17.81501    -0.00147    -0.00008    -0.00023
   -13.79252    -2.90724   -20.64528    -0.00168    -0.00010    -0.00027
   -13.78952    -2.52458   -17.83506    -0.00144    -0.00008    -0.00023
   -13.78652    -2.44991   -17.27676    -0.00139    -0.00008    -0.00022
   -13.78352    -2.51482   -17.72616    -0.00142    -0.00008    -0.00023
   -13.78052    -2.45451   -17.10169    -0.00133    -0.00007    -0.00021
   -13.77752    -2.46836   -17.01655    -0.00129    -0.00007    -0.00020
   -13.77452    -2.71833   -18.40710    -0.00134    -0.00008    -0.00022
   -13.77152    -1.95294   -13.88948    -0.00112    -0.00006    -0.00017
   -13.76852    -1.67567   -11.95379    -0.00096    -0.00005    -0.00013
   -13.76552    -1.50561   -10.69932    -0.00085    -0.00004    -0.00011
   -13.76252    -1.43342   -10.14369    -0.00080    -0.00004    -0.00010
   -13.75952    -3.58044   -28.90126    -0.00284    -0.00013    -0.00037
   -13.75652    -1.94135   -14.66743    -0.00130    -0.00006    -0.00016
   -13.75352    -2.18336   -15.23478    -0.00116    -0.00005    -0.00015
   -13.75052    -1.99721   -13.14800    -0.00087    -0.00005    -0.00013
   -13.74752    -1.99029   -12.82469    -0.00080    -0.00004    -0.00013
   -13.74452    -1.96279   -12.61493    -0.00078    -0.00004    -0.00013
   -13.74152    -2.02582   -13.17345    -0.00084    -0.00005    -0.00013
   -13.73852    -2.18640   -14.34664    -0.00094    -0.00005    -0.00015
   -13.73552    -2.48997   -16.87812    -0.00119    -0.00006    -0.00018
   -13.73252    -3.24029   -22.68371    -0.00171    -0.00010    -0.00028
   -13.72952    -3.16739   -21.88673    -0.00160    -0.00010    -0.00028
   -13.72652    -2.62145   -17.70860    -0.00123    -0.00008    -0.00022
   -13.72352    -1.74928   -11.73576    -0.00080    -0.00005    -0.00015
   -13.72052    -1.67548   -11.27796    -0.00077    -0.00005    -0.00014
   -13.71752    -2.06391   -13.75376    -0.00092    -0.00005    -0.00015
   -13.71452    -2.53882   -16.77749    -0.00109    -0.00006    -0.00016
   -13.71152    -2.69203   -17.94064    -0.00119    -0.00006    -0.00018
   -13.70852    -3.11165   -20.71227    -0.00136    -0.00007    -0.00020
   -13.70552    -3.60999   -24.52694    -0.00169    -0.00008    -0.00024
   -13.70252    -4.08764   -27.42555    -0.00182    -0.00009    -0.00025
   -13.69952    -2.59800   -17.67908    -0.00121    -0.00006    -0.00017
   -13.69652    -1.40765    -9.94432    -0.00074    -0.00004    -0.00011
   -13.69352    -1.13458    -8.43027    -0.00068    -0.00004    -0.00010
   -13.69052    -2.42360   -16.61021    -0.00115    -0.00006    -0.00017
   -13.68752    -3.30167   -22.20985    -0.00146    -0.00008    -0.00022
   -13.68452    -3.65784   -24.51226    -0.00160    -0.00008    -0.00024
   -13.68152    -3.02747   -20.29684    -0.00132    -0.00007    -0.00019
   -13.67852    -2.68730   -17.98831    -0.00116    -0.00006    -0.00017
   -13.67552    -2.55576   -17.23686    -0.00113    -0.00006    -0.00017
   -13.67252    -2.31719   -15.63546    -0.00102    -0.00006    -0.00017
   -13.66952    -2.55272   -16.93454    -0.00106    -0.00006    -0.00018
   -13.66652    -2.66078   -17.59729    -0.00109    -0.00006    -0.00018
   -13.66352    -3.03561   -19.98042    -0.00122    -0.00007    -0.00020
   -13.66052    -2.75827   -18.83109    -0.00126    -0.00007    -0.00021
   -13.65752    -2.51468   -17.06756    -0.00112    -0.00007    -0.00019
   -13.65452    -2.50503   -16.91108    -0.00110    -0.00007    -0.00019
   -13.65152    -3.32243   -23.41522    -0.00167    -0.00010    -0.00030
   -13.64852    -3.16519   -22.23997    -0.00157    -0.00010    -0.00028
   -13.64552    -2.42456   -16.38383    -0.00105    -0.00006    -0.00019
   -13.64252    -2.79789   -18.15287    -0.00104    -0.00006    -0.00018
   -13.63952    -2.84909   -18.43491    -0.00105    -0.00006    -0.00018
   -13.63652    -2.92517   -18.87240    -0.00106    -0.00006    -0.00018
   -13.63352    -2.62073   -16.87962    -0.00094    -0.00005    -0.00016
   -13.63052    -2.28304   -14.72852    -0.00083    -0.00005    -0.00014
   -13.62752    -2.33590   -15.34379    -0.00090    -0.00005    -0.00014
   -13.62452    -2.32331   -15.18191    -0.00088    -0.00005    -0.00014
   -13.62152    -2.38915   -15.52956    -0.00088    -0.00005    -0.00014
   -13.61852    -2.54721   -16.53543    -0.00093    -0.00005    -0.00015
   -13.61552    -2.98428   -19.50122    -0.00112    -0.00006    -0.00018
   -13.61252    -3.52657   -23.09473    -0.00133    -0.00007    -0.00021
   -13.60952    -3.13375   -20.34363    -0.00114    -0.00006    -0.00019
   -13.60652    -3.27514   -21.27873    -0.00119    -0.00007    -0.00020
   -13.60352    -3.37843   -22.02872    -0.00124    -0.00007    -0.00021
   -13.60052    -3.50134   -22.89820    -0.00130    -0.00007    -0.00022
   -13.59752    -3.62762   -23.78168    -0.00135    -0.00008    -0.00023
   -13.59452    -4.09680   -26.83131    -0.00151    -0.00009    -0.00025
   -13.59152    -3.69371   -23.92013    -0.00130    -0.00008    -0.00022
   -13.58852    -3.82562   -25.00366    -0.00139    -0.00008    -0.00023
   -13.58552    -3.69106   -24.27643    -0.00137    -0.00008    -0.00023
   -13.58252    -3.89056   -25.81763    -0.00149    -0.00008    -0.00025
   -13.57952    -3.82331   -25.34636    -0.00146    -0.00009    -0.00026
   -13.57652    -3.33746   -21.85151    -0.00121    -0.00007    -0.00021
   -13.57352    -3.09737   -20.24048    -0.00111    -0.00007    -0.00019
   -13.57052    -2.94844   -19.31974    -0.00107    -0.00006    -0.00019
   -13.56752    -3.01832   -19.83032    -0.00110    -0.00006    -0.00019
   -13.56452    -2.72982   -18.07654    -0.00102    -0.00006    -0.00018
   -13.56152    -2.76674   -18.36712    -0.00104    -0.00006    -0.00018
   -13.55852    -2.33861   -15.28972    -0.00083    -0.00005    -0.00014
   -13.55552    -2.45820   -15.88991    -0.00084    -0.00005    -0.00015
   -13.55252    -2.52411   -16.21949    -0.00084    -0.00005    -0.00015
   -13.54952    -2.58122   -16.52336    -0.00084    -0.00005    -0.00014
   -13.54652    -3.06149   -19.96597    -0.00108    -0.00006    -0.00019
   -13.54352    -3.57726   -23.60060    -0.00131    -0.00008    -0.00023
   -13.54052    -3.38065   -22.08157    -0.00119    -0.00007    -0.00021
   -13.53752    -3.59921   -22.91953    -0.00115    -0.00007    -0.00020
   -13.53452    -3.26333   -20.74457    -0.00102    -0.00006    -0.00018
   -13.53152    -2.98805   -19.09102    -0.00094    -0.00005    -0.00016
   -13.52852    -3.01854   -19.29985    -0.00095    -0.00005    -0.00016
   -13.52552    -3.94341   -25.97728    -0.00140    -0.00009    -0.00025
   -13.52252    -3.49802   -22.95568    -0.00121    -0.00007    -0.00022
   -13.51952    -3.78385   -25.04881    -0.00135    -0.00008    -0.00024
   -13.51652    -3.58875   -23.55741    -0.00124    -0.00007    -0.00022
   -13.51352    -3.48729   -22.64379    -0.00114    -0.00007    -0.00020
   -13.51052    -3.58750   -23.15855    -0.00114    -0.00007    -0.00021
   -13.50752    -3.61110   -23.06849    -0.00110    -0.00007    -0.00020
   -13.50452    -4.91486   -32.37127    -0.00172    -0.00010    -0.00030
   -13.50152    -2.89283   -17.95337    -0.00077    -0.00005    -0.00014
   -13.49852    -2.90349   -17.93346    -0.00075    -0.00005    -0.00014
   -13.49552    -3.07362   -18.85253    -0.00076    -0.00005    -0.00014
   -13.49252    -3.53984   -21.76734    -0.00089    -0.00005    -0.00016
   -13.48952    -3.98998   -24.53776    -0.00099    -0.00006    -0.00019
   -13.48652    -4.41849   -27.12991    -0.00109    -0.00007    -0.00021
   -13.48352    -4.71658   -28.99148    -0.00116    -0.00007    -0.00022
   -13.48052    -5.04287   -30.98993    -0.00123    -0.00008    -0.00024
   -13.47752    -4.89044   -30.22856    -0.00123    -0.00008    -0.00023
   -13.47452    -4.32815   -26.63271    -0.00105    -0.00006    -0.00020
   -13.47152    -4.76800   -29.58718    -0.00121    -0.00007    -0.00022
   -13.46852    -4.60533   -28.76699    -0.00120    -0.00007    -0.00022
   -13.46552    -3.40300   -21.11515    -0.00086    -0.00005    -0.00016
   -13.46252    -3.36242   -20.94280    -0.00086    -0.00005    -0.00016
   -13.45952    -3.62147   -22.77816    -0.00098    -0.00006    -0.00017
   -13.45652    -3.25307   -20.72544    -0.00093    -0.00005    -0.00015
   -13.45352    -3.28572   -21.06644    -0.00096    -0.00005    -0.00016
   -13.45052    -3.10422   -19.93010    -0.00091    -0.00005    -0.00015
   -13.44752    -3.03985   -19.52482    -0.00089    -0.00005    -0.00015
   -13.44452    -3.81441   -24.52613    -0.00112    -0.00007    -0.00020
   -13.44152    -3.65856   -23.32378    -0.00104    -0.00006    -0.00019
   -13.43852    -6.01814   -36.85180    -0.00136    -0.00008    -0.00024
   -13.43552    -3.65119   -22.46982    -0.00085    -0.00005    -0.00016
   -13.43252    -4.45301   -26.79761    -0.00090    -0.00005    -0.00017
   -13.42952    -4.47625   -26.89925    -0.00090    -0.00005    -0.00016
   -13.42652    -2.98838   -18.23732    -0.00066    -0.00004    -0.00013
   -13.42352    -3.00047   -18.39240    -0.00068    -0.00004    -0.00013
   -13.42052    -3.01060   -18.54799    -0.00070    -0.00005    -0.00014
   -13.41752    -3.09579   -19.15241    -0.00074    -0.00005    -0.00015
   -13.41452    -3.13972   -19.49222    -0.00076    -0.00005    -0.00015
   -13.41152    -3.28262   -20.53649    -0.00082    -0.00005    -0.00015
   -13.40852    -5.05804   -31.93725    -0.00132    -0.00008    -0.00024
   -13.40552    -5.62706   -35.61031    -0.00149    -0.00009    -0.00028
   -13.40252    -5.04924   -32.10456    -0.00137    -0.00008    -0.00026
   -13.39952    -4.57946   -28.97538    -0.00121    -0.00007    -0.00022
   -13.39652    -5.02634   -31.73872    -0.00132    -0.00008    -0.00024
   -13.39352    -5.24263   -32.68419    -0.00127    -0.00007    -0.00023
   -13.39052    -5.12785   -31.71679    -0.00119    -0.00007    -0.00021
   -13.38752    -4.93247   -30.25351    -0.00108    -0.00006    -0.00020
   -13.38452    -6.86033   -41.14021    -0.00129    -0.00007    -0.00023
   -13.38152    -8.15090   -48.58005    -0.00148    -0.00007    -0.00023
   -13.37852    -5.79284   -34.95712    -0.00112    -0.00007    -0.00022
   -13.37552    -4.29880   -26.16068    -0.00088    -0.00006    -0.00018
   -13.37252    -4.83251   -29.76801    -0.00109    -0.00007    -0.00023
   -13.36952    -4.95016   -30.36797    -0.00108    -0.00007    -0.00022
   -13.36652    -4.80578   -29.37939    -0.00103    -0.00007    -0.00021
