    # Energy          Mo           S          Si           C           O
     3.17748    20.15332    11.67776     2.14565     0.01714     0.07930
     3.18048    14.92063     8.65534     1.24252     0.01400     0.09402
     3.18348    16.26838     9.45931     2.42709     0.01630     0.10541
     3.18648    14.93827     8.64546     1.75261     0.01617     0.11266
     3.18948    15.56710     8.97263     1.66217     0.01784     0.12836
     3.19248    15.91457     9.16105     1.68931     0.02008     0.15042
     3.19548    15.69805     9.00644     1.63491     0.02188     0.17590
     3.19848    15.59217     8.93929     1.65645     0.02481     0.21524
     3.20148    14.94251     8.55188     1.56999     0.02656     0.24271
     3.20448    14.91667     8.52202     1.53879     0.02866     0.27035
     3.20748    14.59063     8.32094     1.47757     0.03162     0.31085
     3.21048    14.06343     8.00068     1.39645     0.03382     0.34250
     3.21348    19.32963    11.07345     2.38758     0.03865     0.37753
     3.21648    14.40878     8.16967     1.46592     0.03850     0.39961
     3.21948    14.26567     8.06470     1.41579     0.04126     0.43556
     3.22248    14.78024     8.31219     1.39322     0.04672     0.50146
     3.22548    14.54064     8.17146     1.34770     0.05050     0.55140
     3.22848    14.10940     7.91328     1.28876     0.05120     0.56214
     3.23148    14.04955     7.87926     1.23823     0.05600     0.62400
     3.23448    14.74225     8.25187     1.35162     0.06220     0.70108
     3.23748    14.78542     8.28713     1.38347     0.06800     0.77584
     3.24048    14.98755     8.46740     1.44927     0.08891     1.05255
     3.24348    12.84151     7.24189     1.49868     0.09559     1.16134
     3.24648    12.58869     6.93020     1.47018     0.06241     0.71638
     3.24948    12.12417     6.68335     1.39131     0.06567     0.75872
     3.25248    11.52385     6.35983     1.32073     0.06685     0.77415
     3.25548    11.56908     6.39568     1.29370     0.07885     0.92727
     3.25848    14.27259     8.05004     1.76002     0.16289     2.00247
     3.26148    13.15463     7.17653     1.29680     0.07450     0.85296
     3.26448    10.50340     5.69283     1.12969     0.05315     0.59479
     3.26748    10.97073     5.91664     1.14990     0.05174     0.57087
     3.27048    12.07333     6.53693     2.73924     0.05353     0.58803
     3.27348    15.01363     8.01482     1.90791     0.04910     0.49634
     3.27648    16.22314     8.63173     1.87627     0.04707     0.45877
     3.27948    14.97652     7.93852     1.63110     0.04296     0.41393
     3.28248    14.00350     7.40045     1.48737     0.03960     0.37747
     3.28548    11.73200     6.19920     1.33098     0.03397     0.32863
     3.28848    11.16603     5.88342     1.29574     0.03198     0.30729
     3.29148    10.28037     5.39431     1.26788     0.03051     0.29323
     3.29448     9.45494     4.93542     1.24763     0.02886     0.27549
     3.29748     9.49247     4.92985     1.26598     0.02707     0.24829
     3.30048    14.19322     7.40580     1.36849     0.02767     0.22272
     3.30348    12.26810     6.33198     1.39547     0.02518     0.19367
     3.30648    12.49742     6.43222     1.24138     0.02281     0.16336
     3.30948     9.98959     5.12292     0.92171     0.01798     0.13729
     3.31248    10.61141     5.41861     0.93405     0.01785     0.12699
     3.31548    11.23483     5.71193     0.94780     0.01776     0.11688
     3.31848    12.03812     6.09310     1.26545     0.01796     0.10806
     3.32148    16.79897     8.39054     1.55210     0.02179     0.09280
     3.32448    10.42530     5.26339     1.51387     0.01547     0.07820
     3.32748     7.69830     3.90347     1.52391     0.01256     0.07301
     3.33048     5.86166     2.97511     1.54220     0.01062     0.06878
     3.33348     6.32502     3.20432     1.57835     0.01096     0.06663
     3.33648     6.83578     3.45900     1.61169     0.01137     0.06501
     3.33948     7.29850     3.68736     1.64302     0.01175     0.06338
     3.34248     8.01689     4.04024     1.68096     0.01240     0.06199
     3.34548    11.55592     5.80112     1.83506     0.01643     0.06356
     3.34848    10.55090     5.29731     1.83169     0.01485     0.06021
     3.35148    10.95350     5.49052     1.86846     0.01502     0.05843
     3.35448    11.61321     5.80911     1.91187     0.01555     0.05696
     3.35748     8.96213     4.45441     1.93300     0.01357     0.05349
     3.36048     9.33166     4.62614     1.99264     0.01399     0.05205
     3.36348     9.61961     4.75558     2.04031     0.01420     0.04988
     3.36648     9.72346     4.79224     2.05460     0.01404     0.04659
     3.36948    10.01904     4.91874     2.07111     0.01407     0.04349
     3.37248    10.57034     5.17206     2.14879     0.01439     0.04088
     3.37548    11.10690     5.42083     2.24218     0.01473     0.03836
     3.37848    11.77180     5.73018     2.31812     0.01525     0.03619
     3.38148    10.12509     4.92196     2.30644     0.01297     0.03068
     3.38448     8.31611     4.02417     1.54779     0.01027     0.02273
     3.38748     8.50476     4.14056     5.26245     0.01076     0.02775
     3.39048     7.57984     3.62637     0.78353     0.00837     0.01544
     3.39348     7.23349     3.45582     0.90675     0.00851     0.01461
     3.39648     6.87830     3.28334     1.22345     0.00868     0.01486
     3.39948     6.73851     3.21566     1.61946     0.00906     0.01596
     3.40248     7.11634     3.39954     2.40300     0.01005     0.01881
     3.40548     7.89282     3.77257     3.32392     0.01136     0.02208
     3.40848     8.65221     4.12874     4.27259     0.01257     0.02509
     3.41148     8.53913     4.07199     5.79767     0.01170     0.02743
     3.41448    11.66234     5.53800     6.48661     0.01501     0.03128
     3.41748     6.51148     3.11861     4.37726     0.00957     0.01987
     3.42048    11.09001     5.23010     2.37288     0.01291     0.01720
     3.42348    11.19925     5.25327     2.20467     0.01327     0.01671
     3.42648     8.66095     4.06448     2.50508     0.01086     0.01440
     3.42948     7.38650     3.46688     2.88332     0.00944     0.01303
     3.43248     6.67542     3.13609     3.27007     0.00853     0.01209
     3.43548     6.03670     2.83950     3.66537     0.00768     0.01121
     3.43848     5.98510     2.81231     4.57323     0.00761     0.01129
     3.44148     6.70654     3.13896     6.11243     0.00827     0.01217
     3.44448     7.66243     3.59232     6.13260     0.00909     0.01180
     3.44748     9.78662     4.61080     7.91015     0.01155     0.01334
     3.45048    11.01325     5.19903    10.30282     0.01397     0.01588
     3.45348     8.55909     4.03752     9.18720     0.01235     0.01457
     3.45648     8.58296     3.98327     6.45580     0.01363     0.01606
     3.45948     8.01144     3.70833     6.46383     0.01404     0.01707
     3.46248     8.04882     3.69670     4.90757     0.01493     0.01643
     3.46548     6.88402     3.14651     3.11177     0.01369     0.01416
     3.46848     6.10235     2.77953     2.19191     0.01078     0.01109
     3.47148     5.44604     2.47416     1.96117     0.00938     0.00974
     3.47448     5.49427     2.48741     2.12554     0.00968     0.00998
     3.47748     5.39023     2.43384     2.02407     0.00961     0.00989
     3.48048     5.59977     2.52189     1.94921     0.01002     0.01023
     3.48348    13.80617     6.26662     2.56759     0.02460     0.02412
     3.48648    11.51010     5.18952     2.50176     0.02065     0.02045
     3.48948    10.26111     4.59069     2.45926     0.01750     0.01747
     3.49248     9.32001     4.16821     2.47435     0.01609     0.01617
     3.49548     9.68134     4.32250     2.65272     0.01598     0.01605
     3.49848    10.41943     4.64403     2.78346     0.01622     0.01624
     3.50148    11.56128     5.14733     2.84568     0.01699     0.01689
     3.50448     6.62267     2.96191     2.21607     0.01230     0.01251
     3.50748     5.61088     2.51358     2.13620     0.01154     0.01173
     3.51048    10.18837     4.65600     7.63557     0.03375     0.03877
     3.51348     4.89797     2.19823     2.26548     0.01105     0.01143
     3.51648     4.46710     2.00794     2.34265     0.01044     0.01082
     3.51948     4.04825     1.82317     2.44336     0.00978     0.01019
     3.52248     3.94199     1.77594     2.58826     0.00972     0.01012
     3.52548     3.91266     1.76261     2.74050     0.00984     0.01021
     3.52848     3.90564     1.75914     2.89246     0.01002     0.01036
     3.53148     5.56812     2.50519     3.06154     0.01383     0.01369
     3.53448     5.77287     2.59153     3.17861     0.01434     0.01418
     3.53748     5.55740     2.49149     2.88705     0.01391     0.01378
     3.54048     5.42489     2.42854     2.58053     0.01378     0.01367
     3.54348     5.45105     2.43711     2.27526     0.01405     0.01390
     3.54648     5.45734     2.43873     1.96842     0.01438     0.01416
     3.54948     5.57062     2.48653     1.68430     0.01485     0.01457
     3.55248     5.71575     2.54974     1.66541     0.01551     0.01517
     3.55548     5.88273     2.62231     1.65263     0.01628     0.01587
     3.55848     6.07038     2.70385     1.65052     0.01713     0.01667
     3.56148     7.78253     3.46744     1.92991     0.02746     0.02629
     3.56448     7.39343     3.29348     1.97660     0.02504     0.02412
     3.56748     6.85688     3.04990     1.87465     0.02151     0.02084
     3.57048     7.06229     3.13964     1.99965     0.02188     0.02125
     3.57348     7.45603     3.31348     2.25814     0.02257     0.02203
     3.57648     7.85754     3.49203     2.68819     0.02356     0.02321
     3.57948     8.05360     3.57927     3.02157     0.02397     0.02376
     3.58248     7.52775     3.33939     2.53105     0.02304     0.02254
     3.58548     7.19011     3.18691     2.41606     0.02186     0.02144
     3.58848     6.95555     3.08160     2.45084     0.02110     0.02082
     3.59148     6.72674     2.97865     2.48249     0.02038     0.02024
     3.59448     6.44358     2.85164     2.43074     0.01965     0.01965
     3.59748     5.68162     2.51726     2.42219     0.01763     0.01788
     3.60048     5.20240     2.30447     2.32807     0.01636     0.01679
     3.60348     4.84505     2.14472     2.22018     0.01548     0.01609
     3.60648     6.41925     2.83639     2.48277     0.02030     0.02106
     3.60948     9.98751     4.39602     2.74203     0.03057     0.03144
     3.61248     6.38777     2.81665     2.78387     0.02022     0.02086
     3.61548     6.67790     2.94295     2.88605     0.02155     0.02210
     3.61848     6.31600     2.78162     2.90019     0.02076     0.02133
     3.62148     5.97153     2.62780     2.90518     0.01998     0.02056
     3.62448     5.64499     2.47629     2.48785     0.01905     0.01956
     3.62748     4.87061     2.13348     2.44846     0.01621     0.01686
     3.63048     4.57026     1.99854     2.38488     0.01533     0.01601
     3.63348     4.37171     1.90895     2.35085     0.01472     0.01543
     3.63648     4.26730     1.86107     2.39709     0.01441     0.01515
     3.63948     3.90158     1.70137     2.44151     0.01331     0.01411
     3.64248     3.09974     1.35451     2.43719     0.01132     0.01221
     3.64548     2.60849     1.14184     2.43626     0.01053     0.01142
     3.64848     2.67241     1.16813     2.42783     0.01077     0.01167
     3.65148     2.70480     1.18053     2.39631     0.01093     0.01184
     3.65448     2.74147     1.19480     2.36278     0.01111     0.01202
     3.65748     2.78543     1.21223     2.32867     0.01131     0.01222
     3.66048     2.83974     1.23426     2.29474     0.01155     0.01245
     3.66348     3.03626     1.31719     2.36761     0.01224     0.01332
     3.66648     4.11196     1.78144     3.32003     0.01629     0.01780
     3.66948     5.16586     2.23316     4.04708     0.02011     0.02167
     3.67248     4.02667     1.73640     2.65076     0.01483     0.01652
