#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 416
# Band-Index    1
   0.51665     -2.364809     -2.364817
   0.49456     -2.386020     -2.386018
   0.47247     -2.369065     -2.369060
   0.45039     -2.340949     -2.340945
   0.42830     -2.317515     -2.317511
   0.40621     -2.298487     -2.298484
   0.38413     -2.285095     -2.285093
   0.36204     -2.274873     -2.274872
   0.36204     -2.274873     -2.274872
   0.35100     -2.273078     -2.273077
   0.33996     -2.284156     -2.284147
   0.32892     -2.278620     -2.278619
   0.31787     -2.292087     -2.292082
   0.30683     -2.309816     -2.309810
   0.29579     -2.323162     -2.323155
   0.28475     -2.331340     -2.331333
   0.27371     -2.338912     -2.338904
   0.26266     -2.345569     -2.345561
   0.25162     -2.350902     -2.350894
   0.24058     -2.354139     -2.354132
   0.22954     -2.359658     -2.359662
   0.22954     -2.359658     -2.359662
   0.21041     -2.369324     -2.369324
   0.19128     -2.381508     -2.381511
   0.17215     -2.397193     -2.397197
   0.15303     -2.387952     -2.387948
   0.13390     -2.378473     -2.378485
   0.11477     -2.324822     -2.324834
   0.09564     -2.330603     -2.330614
   0.07651     -2.317289     -2.317298
   0.05738     -2.261085     -2.261095
   0.03826     -2.209232     -2.209244
   0.01913     -2.167711     -2.167726
   0.00000     -2.146846     -2.146863
 
# Band-Index  239
   0.00000     -2.146151     -2.146168
   0.01913     -2.167238     -2.167253
   0.03826     -2.209196     -2.209208
   0.05738     -2.261046     -2.261056
   0.07651     -2.317104     -2.317114
   0.09564     -2.326840     -2.326851
   0.11477     -2.324621     -2.324633
   0.13390     -2.353267     -2.353278
   0.15303     -2.356506     -2.356497
   0.17215     -2.375887     -2.375880
   0.19128     -2.365989     -2.365982
   0.21041     -2.358269     -2.358264
   0.22954     -2.352475     -2.352473
   0.22954     -2.352475     -2.352473
   0.24058     -2.347886     -2.347889
   0.25162     -2.336261     -2.336263
   0.26266     -2.325354     -2.325355
   0.27371     -2.314971     -2.314971
   0.28475     -2.305011     -2.305011
   0.29579     -2.295617     -2.295617
   0.30683     -2.287211     -2.287211
   0.31787     -2.280397     -2.280398
   0.32892     -2.275672     -2.275672
   0.33996     -2.274227     -2.274227
   0.35100     -2.261477     -2.261468
   0.36204     -2.227397     -2.227388
   0.36204     -2.227397     -2.227388
   0.38413     -2.283894     -2.283893
   0.40621     -2.292199     -2.292214
   0.42830     -2.298667     -2.298662
   0.45039     -2.332882     -2.332877
   0.47247     -2.360096     -2.360092
   0.49456     -2.384665     -2.384663
   0.51665     -2.363728     -2.363736
   0.53873     -2.318325     -2.318335
   0.56082     -2.268778     -2.268789
   0.58291     -2.213470     -2.213483
   0.60499     -2.172829     -2.172843
   0.62708     -2.146151     -2.146168
 
# Band-Index  240
   0.62708     -2.145998     -2.146014
   0.60499     -2.167143     -2.167157
   0.58291     -2.213052     -2.213065
   0.56082     -2.260686     -2.260697
   0.53873     -2.311472     -2.311481
   0.51665     -2.323547     -2.323549
   0.49456     -2.373777     -2.373769
   0.47247     -2.357832     -2.357828
   0.45039     -2.325362     -2.325357
   0.42830     -2.288144     -2.288139
   0.40621     -2.292090     -2.292105
   0.38413     -2.270759     -2.270759
   0.36204     -2.226630     -2.226620
   0.36204     -2.226630     -2.226620
   0.35100     -2.248941     -2.248932
   0.33996     -2.273123     -2.273123
   0.32892     -2.264253     -2.264250
   0.31787     -2.276412     -2.276411
   0.30683     -2.284702     -2.284702
   0.29579     -2.293572     -2.293572
   0.28475     -2.303141     -2.303141
   0.27371     -2.313103     -2.313104
   0.26266     -2.323315     -2.323316
   0.25162     -2.333761     -2.333762
   0.24058     -2.344190     -2.344191
   0.22954     -2.352321     -2.352318
   0.22954     -2.352321     -2.352318
   0.21041     -2.358166     -2.358162
   0.19128     -2.365863     -2.365857
   0.17215     -2.375661     -2.375654
   0.15303     -2.355920     -2.355911
   0.13390     -2.314946     -2.314957
   0.11477     -2.318522     -2.318532
   0.09564     -2.283040     -2.283052
   0.07651     -2.251650     -2.251663
   0.05738     -2.221790     -2.221804
   0.03826     -2.193705     -2.193719
   0.01913     -2.167192     -2.167207
   0.00000     -2.145998     -2.146014
 
# Band-Index  241
   0.00000     -2.139699     -2.139715
   0.01913     -2.143060     -2.143075
   0.03826     -2.162653     -2.162666
   0.05738     -2.193400     -2.193412
   0.07651     -2.231610     -2.231623
   0.09564     -2.275725     -2.275737
   0.11477     -2.316639     -2.316642
   0.13390     -2.312953     -2.312963
   0.15303     -2.342594     -2.342591
   0.17215     -2.314440     -2.314449
   0.19128     -2.316979     -2.316987
   0.21041     -2.313854     -2.313859
   0.22954     -2.270627     -2.270622
   0.22954     -2.270627     -2.270622
   0.24058     -2.272959     -2.272953
   0.25162     -2.274506     -2.274500
   0.26266     -2.274522     -2.274515
   0.27371     -2.273026     -2.273019
   0.28475     -2.270111     -2.270103
   0.29579     -2.265892     -2.265884
   0.30683     -2.260494     -2.260486
   0.31787     -2.254042     -2.254034
   0.32892     -2.246665     -2.246656
   0.33996     -2.244985     -2.244983
   0.35100     -2.229855     -2.229846
   0.36204     -2.224723     -2.224714
   0.36204     -2.224723     -2.224714
   0.38413     -2.233163     -2.233161
   0.40621     -2.263773     -2.263770
   0.42830     -2.254394     -2.254409
   0.45039     -2.250051     -2.250057
   0.47247     -2.257118     -2.257127
   0.49456     -2.284071     -2.284075
   0.51665     -2.284909     -2.284919
   0.53873     -2.299833     -2.299844
   0.56082     -2.259683     -2.259693
   0.58291     -2.207250     -2.207261
   0.60499     -2.159567     -2.159581
   0.62708     -2.139699     -2.139715
 
# Band-Index  242
   0.62708     -2.139451     -2.139467
   0.60499     -2.125683     -2.125700
   0.58291     -2.120074     -2.120089
   0.56082     -2.122892     -2.122907
   0.53873     -2.192796     -2.192786
   0.51665     -2.278532     -2.278522
   0.49456     -2.268840     -2.268850
   0.47247     -2.248369     -2.248374
   0.45039     -2.220740     -2.220755
   0.42830     -2.254267     -2.254283
   0.40621     -2.252284     -2.252282
   0.38413     -2.227764     -2.227757
   0.36204     -2.216418     -2.216416
   0.36204     -2.216418     -2.216416
   0.35100     -2.229603     -2.229594
   0.33996     -2.238442     -2.238434
   0.32892     -2.246244     -2.246235
   0.31787     -2.253594     -2.253586
   0.30683     -2.260028     -2.260020
   0.29579     -2.265414     -2.265406
   0.28475     -2.269621     -2.269614
   0.27371     -2.272525     -2.272517
   0.26266     -2.274005     -2.273998
   0.25162     -2.273968     -2.273962
   0.24058     -2.272389     -2.272384
   0.22954     -2.269887     -2.269882
   0.22954     -2.269887     -2.269882
   0.21041     -2.312531     -2.312535
   0.19128     -2.315496     -2.315504
   0.17215     -2.313987     -2.313995
   0.15303     -2.313362     -2.313371
   0.13390     -2.288892     -2.288883
   0.11477     -2.312918     -2.312929
   0.09564     -2.275238     -2.275250
   0.07651     -2.231113     -2.231125
   0.05738     -2.192897     -2.192909
   0.03826     -2.162161     -2.162175
   0.01913     -2.142638     -2.142654
   0.00000     -2.139451     -2.139467
 
# Band-Index  243
   0.00000     -2.139304     -2.139320
   0.01913     -2.120178     -2.120194
   0.03826     -2.099817     -2.099835
   0.05738     -2.081336     -2.081354
   0.07651     -2.116503     -2.116493
   0.09564     -2.167269     -2.167258
   0.11477     -2.225286     -2.225276
   0.13390     -2.288348     -2.288339
   0.15303     -2.310467     -2.310476
   0.17215     -2.293693     -2.293692
   0.19128     -2.251058     -2.251060
   0.21041     -2.218955     -2.218959
   0.22954     -2.269051     -2.269046
   0.22954     -2.269051     -2.269046
   0.24058     -2.265209     -2.265205
   0.25162     -2.259697     -2.259693
   0.26266     -2.253385     -2.253381
   0.27371     -2.246543     -2.246539
   0.28475     -2.239252     -2.239247
   0.29579     -2.231322     -2.231316
   0.30683     -2.222264     -2.222258
   0.31787     -2.211427     -2.211419
   0.32892     -2.245072     -2.245087
   0.33996     -2.238089     -2.238080
   0.35100     -2.225175     -2.225174
   0.36204     -2.214891     -2.214882
   0.36204     -2.214891     -2.214882
   0.38413     -2.222189     -2.222188
   0.40621     -2.247905     -2.247906
   0.42830     -2.247481     -2.247485
   0.45039     -2.220666     -2.220681
   0.47247     -2.191521     -2.191536
   0.49456     -2.166892     -2.166907
   0.51665     -2.147024     -2.147039
   0.53873     -2.132186     -2.132201
   0.56082     -2.122771     -2.122786
   0.58291     -2.119973     -2.119988
   0.60499     -2.125589     -2.125605
   0.62708     -2.139304     -2.139320
 
# Band-Index  244
   0.62708     -2.016581     -2.016570
   0.60499     -2.028780     -2.028768
   0.58291     -2.064328     -2.064317
   0.56082     -2.120101     -2.120091
   0.53873     -2.132081     -2.132096
   0.51665     -2.146921     -2.146936
   0.49456     -2.166793     -2.166808
   0.47247     -2.191428     -2.191443
   0.45039     -2.217686     -2.217692
   0.42830     -2.194123     -2.194129
   0.40621     -2.180938     -2.180944
   0.38413     -2.197893     -2.197884
   0.36204     -2.214426     -2.214418
   0.36204     -2.214426     -2.214418
   0.35100     -2.202037     -2.202038
   0.33996     -2.198110     -2.198113
   0.32892     -2.198207     -2.198199
   0.31787     -2.210770     -2.210763
   0.30683     -2.221551     -2.221544
   0.29579     -2.230557     -2.230552
   0.28475     -2.238463     -2.238458
   0.27371     -2.245759     -2.245755
   0.26266     -2.252629     -2.252625
   0.25162     -2.258984     -2.258980
   0.24058     -2.264540     -2.264535
   0.22954     -2.268253     -2.268248
   0.22954     -2.268253     -2.268248
   0.21041     -2.201974     -2.201980
   0.19128     -2.211742     -2.211749
   0.17215     -2.230389     -2.230394
   0.15303     -2.255027     -2.255031
   0.13390     -2.284185     -2.284188
   0.11477     -2.224754     -2.224745
   0.09564     -2.166748     -2.166738
   0.07651     -2.115986     -2.115976
   0.05738     -2.074647     -2.074636
   0.03826     -2.043235     -2.043224
   0.01913     -2.023416     -2.023404
   0.00000     -2.016581     -2.016570
 
# Band-Index  245
   0.00000     -2.015713     -2.015702
   0.01913     -2.022869     -2.022858
   0.03826     -2.042717     -2.042706
   0.05738     -2.074133     -2.074123
   0.07651     -2.080087     -2.080074
   0.09564     -2.096309     -2.096295
   0.11477     -2.108697     -2.108683
   0.13390     -2.116859     -2.116844
   0.15303     -2.120532     -2.120517
   0.17215     -2.119594     -2.119579
   0.19128     -2.114161     -2.114146
   0.21041     -2.193368     -2.193360
   0.22954     -2.204653     -2.204659
   0.22954     -2.204653     -2.204659
   0.24058     -2.204304     -2.204309
   0.25162     -2.203294     -2.203300
   0.26266     -2.201748     -2.201753
   0.27371     -2.199855     -2.199860
   0.28475     -2.197872     -2.197877
   0.29579     -2.196101     -2.196106
   0.30683     -2.194880     -2.194884
   0.31787     -2.204003     -2.204019
   0.32892     -2.197669     -2.197662
   0.33996     -2.190855     -2.190858
   0.35100     -2.195237     -2.195239
   0.36204     -2.207955     -2.207948
   0.36204     -2.207955     -2.207948
   0.38413     -2.196090     -2.196080
   0.40621     -2.175857     -2.175848
   0.42830     -2.152908     -2.152899
   0.45039     -2.129948     -2.129938
   0.47247     -2.107722     -2.107712
   0.49456     -2.086953     -2.086942
   0.51665     -2.068356     -2.068346
   0.53873     -2.052603     -2.052592
   0.56082     -2.039805     -2.039795
   0.58291     -2.028473     -2.028462
   0.60499     -2.019031     -2.019020
   0.62708     -2.015713     -2.015702
 
# Band-Index  246
   0.62708     -2.015659     -2.015648
   0.60499     -2.018424     -2.018413
   0.58291     -2.028029     -2.028019
   0.56082     -2.039370     -2.039360
   0.53873     -2.052113     -2.052103
   0.51665     -2.067812     -2.067802
   0.49456     -2.086365     -2.086355
   0.47247     -2.107095     -2.107084
   0.45039     -2.129277     -2.129267
   0.42830     -2.152177     -2.152167
   0.40621     -2.174998     -2.174989
   0.38413     -2.183335     -2.183339
   0.36204     -2.201605     -2.201605
   0.36204     -2.201605     -2.201605
   0.35100     -2.177057     -2.177048
   0.33996     -2.182104     -2.182096
   0.32892     -2.195225     -2.195227
   0.31787     -2.194540     -2.194544
   0.30683     -2.188636     -2.188641
   0.29579     -2.190241     -2.190246
   0.28475     -2.192363     -2.192369
   0.27371     -2.194650     -2.194655
   0.26266     -2.196788     -2.196794
   0.25162     -2.198515     -2.198521
   0.24058     -2.199634     -2.199640
   0.22954     -2.200021     -2.200027
   0.22954     -2.200021     -2.200027
   0.21041     -2.191624     -2.191618
   0.19128     -2.112793     -2.112785
   0.17215     -2.034332     -2.034323
   0.15303     -2.018268     -2.018288
   0.13390     -2.026966     -2.026986
   0.11477     -2.037612     -2.037632
   0.09564     -2.050224     -2.050243
   0.07651     -2.064796     -2.064814
   0.05738     -2.060535     -2.060523
   0.03826     -2.038299     -2.038287
   0.01913     -2.015000     -2.014989
   0.00000     -2.015659     -2.015648
 
# Band-Index  247
   0.00000     -1.996125     -1.996113
   0.01913     -2.014421     -2.014409
   0.03826     -2.012141     -2.012129
   0.05738     -2.007357     -2.007346
   0.07651     -2.000667     -2.000656
   0.09564     -1.992084     -1.992072
   0.11477     -1.981621     -1.981610
   0.13390     -1.974980     -1.974964
   0.15303     -2.000222     -2.000205
   0.17215     -2.034128     -2.034119
   0.19128     -2.111933     -2.111925
   0.21041     -2.104168     -2.104153
   0.22954     -2.090168     -2.090152
   0.22954     -2.090168     -2.090152
   0.24058     -2.089487     -2.089472
   0.25162     -2.087479     -2.087464
   0.26266     -2.084246     -2.084230
   0.27371     -2.080105     -2.080091
   0.28475     -2.095922     -2.095939
   0.29579     -2.129044     -2.129061
   0.30683     -2.165253     -2.165269
   0.31787     -2.187901     -2.187905
   0.32892     -2.188467     -2.188470
   0.33996     -2.181565     -2.181557
   0.35100     -2.173790     -2.173781
   0.36204     -2.200953     -2.200954
   0.36204     -2.200953     -2.200954
   0.38413     -2.154986     -2.154976
   0.40621     -2.086809     -2.086798
   0.42830     -2.039769     -2.039757
   0.45039     -2.042506     -2.042495
