  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.209   -1.7996     0.476     0.005     0.189     0.047
    0.228   -1.8006     0.481     0.004     0.194     0.047
    0.228   -1.8006     0.481     0.004     0.194     0.047
    0.239   -1.7986     0.483     0.004     0.193     0.041
    0.250   -1.7933     0.488     0.005     0.194     0.039
    0.261   -1.7861     0.492     0.005     0.193     0.040
    0.272   -1.7788     0.479     0.006     0.186     0.054
    0.283   -1.7737     0.438     0.006     0.169     0.082
    0.294   -1.7735     0.383     0.005     0.154     0.119
    0.305   -1.7775     0.358     0.005     0.146     0.136
    0.316   -1.7824     0.355     0.004     0.141     0.139
    0.327   -1.7871     0.348     0.004     0.142     0.140
    0.338   -1.7916     0.341     0.003     0.137     0.149
    0.349   -1.7959     0.342     0.003     0.144     0.143
    0.360   -1.7999     0.361     0.004     0.160     0.136
    0.360   -1.7999     0.361     0.004     0.160     0.136
    0.382   -1.8006     0.348     0.004     0.144     0.140
    0.404   -1.7975     0.343     0.003     0.138     0.142
    0.426   -1.7921     0.378     0.003     0.146     0.119
    0.449   -1.7897     0.436     0.002     0.171     0.080
    0.471   -1.7916     0.462     0.002     0.182     0.060
    0.493   -1.7863     0.466     0.002     0.181     0.060
    0.515   -1.7735     0.493     0.004     0.196     0.040
    0.537   -1.7674     0.492     0.005     0.193     0.039
    0.559   -1.7588     0.483     0.006     0.187     0.040
    0.581   -1.7509     0.427     0.008     0.177     0.073
    0.603   -1.7462     0.365     0.010     0.176     0.109
    0.625   -1.7446     0.344     0.010     0.171     0.119
 
# Band-Index  252
    0.625   -1.7357     0.481     0.012     0.194     0.035
    0.603   -1.7379     0.472     0.011     0.192     0.040
    0.581   -1.7436     0.456     0.010     0.188     0.051
    0.559   -1.7488     0.446     0.010     0.182     0.063
    0.537   -1.7521     0.455     0.009     0.182     0.057
    0.515   -1.7621     0.463     0.007     0.180     0.058
    0.493   -1.7687     0.455     0.004     0.173     0.070
    0.471   -1.7689     0.455     0.003     0.179     0.067
    0.449   -1.7682     0.473     0.003     0.192     0.050
    0.426   -1.7666     0.473     0.004     0.189     0.050
    0.404   -1.7678     0.458     0.003     0.177     0.059
    0.382   -1.7806     0.422     0.003     0.157     0.096
    0.360   -1.7881     0.338     0.002     0.129     0.158
    0.360   -1.7881     0.338     0.002     0.129     0.158
    0.349   -1.7832     0.343     0.002     0.133     0.157
    0.338   -1.7765     0.344     0.002     0.136     0.151
    0.327   -1.7702     0.345     0.002     0.137     0.150
    0.316   -1.7646     0.348     0.002     0.140     0.144
    0.305   -1.7603     0.366     0.002     0.148     0.131
    0.294   -1.7581     0.384     0.003     0.158     0.116
    0.283   -1.7557     0.363     0.003     0.154     0.128
    0.272   -1.7513     0.337     0.004     0.150     0.141
    0.261   -1.7466     0.328     0.004     0.150     0.145
    0.250   -1.7427     0.329     0.004     0.149     0.151
    0.239   -1.7403     0.333     0.004     0.140     0.158
    0.228   -1.7395     0.325     0.003     0.121     0.169
    0.228   -1.7395     0.325     0.003     0.121     0.169
    0.209   -1.7457     0.315     0.003     0.140     0.161
    0.190   -1.7546     0.384     0.004     0.175     0.105
    0.171   -1.7605     0.414     0.004     0.188     0.083
    0.152   -1.7633     0.387     0.004     0.182     0.096
    0.133   -1.7607     0.365     0.004     0.173     0.117
    0.114   -1.7550     0.381     0.004     0.162     0.111
    0.095   -1.7528     0.447     0.004     0.168     0.070
    0.076   -1.7529     0.468     0.008     0.190     0.047
    0.057   -1.7510     0.424     0.010     0.186     0.069
    0.038   -1.7446     0.434     0.011     0.186     0.062
    0.019   -1.7381     0.466     0.011     0.195     0.041
    0.000   -1.7357     0.481     0.012     0.194     0.035
 
# Band-Index  253
    0.000   -1.6985     0.481     0.004     0.198     0.031
    0.019   -1.6987     0.483     0.004     0.200     0.031
    0.038   -1.6996     0.477     0.004     0.192     0.033
    0.057   -1.7018     0.455     0.004     0.182     0.054
    0.076   -1.7058     0.412     0.003     0.171     0.090
    0.095   -1.7106     0.375     0.003     0.157     0.115
    0.114   -1.7136     0.382     0.004     0.151     0.116
    0.133   -1.7174     0.419     0.004     0.148     0.099
    0.152   -1.7236     0.420     0.004     0.152     0.100
    0.171   -1.7289     0.397     0.003     0.152     0.113
    0.190   -1.7312     0.383     0.003     0.145     0.127
    0.209   -1.7317     0.391     0.003     0.148     0.118
    0.228   -1.7329     0.455     0.003     0.165     0.072
    0.228   -1.7329     0.455     0.003     0.165     0.072
    0.239   -1.7329     0.449     0.003     0.163     0.075
    0.250   -1.7329     0.434     0.003     0.154     0.086
    0.261   -1.7330     0.415     0.003     0.151     0.100
    0.272   -1.7335     0.395     0.003     0.148     0.117
    0.283   -1.7345     0.376     0.003     0.143     0.130
    0.294   -1.7355     0.370     0.003     0.149     0.129
    0.305   -1.7356     0.377     0.003     0.154     0.126
    0.316   -1.7368     0.365     0.003     0.148     0.141
    0.327   -1.7434     0.329     0.004     0.139     0.170
    0.338   -1.7527     0.320     0.005     0.138     0.168
    0.349   -1.7592     0.330     0.006     0.155     0.148
    0.360   -1.7615     0.345     0.007     0.166     0.132
    0.360   -1.7615     0.345     0.007     0.166     0.132
    0.382   -1.7576     0.373     0.006     0.169     0.113
    0.404   -1.7436     0.363     0.006     0.161     0.128
    0.426   -1.7322     0.409     0.006     0.184     0.086
    0.449   -1.7294     0.433     0.008     0.185     0.075
    0.471   -1.7326     0.424     0.007     0.185     0.071
    0.493   -1.7351     0.385     0.005     0.182     0.093
    0.515   -1.7351     0.364     0.004     0.172     0.115
    0.537   -1.7255     0.370     0.002     0.163     0.119
    0.559   -1.7079     0.411     0.003     0.170     0.090
    0.581   -1.6988     0.471     0.004     0.190     0.040
    0.603   -1.6982     0.483     0.004     0.200     0.031
    0.625   -1.6985     0.481     0.004     0.198     0.031
 
# Band-Index  254
    0.625   -1.6738     0.382     0.008     0.170     0.106
    0.603   -1.6756     0.369     0.008     0.168     0.114
    0.581   -1.6808     0.318     0.008     0.156     0.144
    0.559   -1.6862     0.275     0.007     0.145     0.172
    0.537   -1.6980     0.329     0.006     0.157     0.137
    0.515   -1.7122     0.423     0.006     0.177     0.077
    0.493   -1.7211     0.462     0.005     0.190     0.052
    0.471   -1.7247     0.423     0.005     0.186     0.077
    0.449   -1.7247     0.342     0.004     0.157     0.135
    0.426   -1.7167     0.291     0.003     0.142     0.171
    0.404   -1.7158     0.356     0.002     0.149     0.129
    0.382   -1.7219     0.437     0.001     0.172     0.085
    0.360   -1.7242     0.455     0.001     0.174     0.071
    0.360   -1.7242     0.455     0.001     0.174     0.071
    0.349   -1.7249     0.453     0.001     0.173     0.070
    0.338   -1.7250     0.453     0.001     0.175     0.071
    0.327   -1.7243     0.445     0.002     0.175     0.077
    0.316   -1.7206     0.431     0.002     0.181     0.079
    0.305   -1.7145     0.422     0.003     0.179     0.084
    0.294   -1.7114     0.394     0.004     0.177     0.104
    0.283   -1.7109     0.345     0.005     0.158     0.140
    0.272   -1.7106     0.333     0.006     0.158     0.150
    0.261   -1.7103     0.358     0.005     0.171     0.121
    0.250   -1.7100     0.381     0.005     0.174     0.104
    0.239   -1.7097     0.393     0.004     0.180     0.096
    0.228   -1.7096     0.407     0.004     0.181     0.092
    0.228   -1.7096     0.407     0.004     0.181     0.092
    0.209   -1.7094     0.415     0.003     0.176     0.088
    0.190   -1.7072     0.385     0.003     0.173     0.108
    0.171   -1.7037     0.496     0.005     0.202     0.034
    0.152   -1.7017     0.479     0.003     0.200     0.042
    0.133   -1.7038     0.444     0.002     0.194     0.066
    0.114   -1.7017     0.411     0.003     0.183     0.088
    0.095   -1.6929     0.332     0.003     0.160     0.139
    0.076   -1.6832     0.279     0.002     0.151     0.176
    0.057   -1.6758     0.315     0.006     0.157     0.142
    0.038   -1.6727     0.343     0.007     0.165     0.126
    0.019   -1.6732     0.370     0.008     0.170     0.109
    0.000   -1.6738     0.382     0.008     0.170     0.106
 
# Band-Index  255
    0.000   -1.6451     0.224     0.003     0.117     0.218
    0.019   -1.6469     0.240     0.003     0.120     0.211
    0.038   -1.6514     0.293     0.004     0.139     0.171
    0.057   -1.6580     0.371     0.003     0.165     0.115
    0.076   -1.6670     0.377     0.002     0.167     0.113
    0.095   -1.6757     0.332     0.002     0.156     0.142
    0.114   -1.6824     0.310     0.002     0.150     0.155
    0.133   -1.6874     0.316     0.002     0.157     0.149
    0.152   -1.6895     0.372     0.002     0.178     0.111
    0.171   -1.6877     0.389     0.003     0.185     0.096
    0.190   -1.6897     0.326     0.006     0.161     0.141
    0.209   -1.6888     0.293     0.006     0.151     0.166
    0.228   -1.6830     0.306     0.006     0.142     0.161
    0.228   -1.6830     0.306     0.006     0.142     0.161
    0.239   -1.6838     0.315     0.005     0.145     0.156
    0.250   -1.6858     0.328     0.005     0.145     0.150
    0.261   -1.6882     0.344     0.004     0.145     0.145
    0.272   -1.6908     0.363     0.004     0.146     0.138
    0.283   -1.6937     0.379     0.004     0.151     0.133
    0.294   -1.6970     0.396     0.003     0.152     0.118
    0.305   -1.6988     0.442     0.003     0.166     0.087
    0.316   -1.6972     0.473     0.004     0.183     0.064
    0.327   -1.6941     0.486     0.005     0.185     0.050
    0.338   -1.6913     0.490     0.005     0.187     0.050
    0.349   -1.6899     0.490     0.004     0.192     0.046
    0.360   -1.6894     0.481     0.004     0.194     0.046
    0.360   -1.6894     0.481     0.004     0.194     0.046
    0.382   -1.6933     0.472     0.004     0.203     0.052
    0.404   -1.7030     0.475     0.005     0.207     0.045
    0.426   -1.7010     0.294     0.003     0.152     0.159
    0.449   -1.6842     0.324     0.003     0.158     0.141
    0.471   -1.6737     0.438     0.004     0.185     0.068
    0.493   -1.6736     0.468     0.007     0.195     0.045
    0.515   -1.6763     0.474     0.008     0.195     0.038
    0.537   -1.6785     0.480     0.008     0.197     0.037
    0.559   -1.6742     0.396     0.004     0.166     0.100
    0.581   -1.6602     0.285     0.003     0.137     0.179
    0.603   -1.6493     0.238     0.003     0.124     0.210
    0.625   -1.6451     0.224     0.003     0.117     0.218
 
# Band-Index  256
    0.625   -1.6000     0.502     0.004     0.220     0.011
    0.603   -1.6155     0.506     0.003     0.208     0.014
    0.581   -1.6356     0.512     0.004     0.206     0.017
    0.559   -1.6485     0.505     0.006     0.195     0.027
    0.537   -1.6537     0.489     0.008     0.195     0.036
    0.515   -1.6560     0.470     0.009     0.195     0.045
    0.493   -1.6587     0.397     0.008     0.183     0.085
    0.471   -1.6622     0.319     0.007     0.154     0.141
    0.449   -1.6667     0.334     0.006     0.160     0.135
    0.426   -1.6754     0.398     0.005     0.175     0.094
    0.404   -1.6829     0.460     0.003     0.200     0.052
    0.382   -1.6805     0.456     0.003     0.196     0.056
    0.360   -1.6735     0.431     0.004     0.185     0.074
    0.360   -1.6735     0.431     0.004     0.185     0.074
    0.349   -1.6720     0.425     0.004     0.184     0.077
    0.338   -1.6726     0.419     0.005     0.190     0.078
    0.327   -1.6738     0.423     0.005     0.187     0.075
    0.316   -1.6746     0.425     0.004     0.187     0.073
    0.305   -1.6746     0.437     0.003     0.189     0.073
    0.294   -1.6735     0.454     0.003     0.189     0.064
    0.283   -1.6718     0.475     0.003     0.193     0.053
    0.272   -1.6707     0.490     0.003     0.197     0.038
    0.261   -1.6709     0.498     0.004     0.202     0.036
    0.250   -1.6721     0.495     0.005     0.201     0.039
    0.239   -1.6736     0.492     0.006     0.200     0.041
    0.228   -1.6743     0.488     0.007     0.207     0.038
    0.228   -1.6743     0.488     0.007     0.207     0.038
    0.209   -1.6762     0.485     0.006     0.200     0.042
    0.190   -1.6787     0.448     0.004     0.193     0.066
    0.171   -1.6763     0.430     0.004     0.191     0.077
    0.152   -1.6619     0.401     0.005     0.182     0.088
    0.133   -1.6439     0.396     0.008     0.195     0.084
    0.114   -1.6311     0.440     0.007     0.192     0.066
    0.095   -1.6310     0.462     0.006     0.202     0.045
    0.076   -1.6334     0.478     0.006     0.205     0.038
    0.057   -1.6317     0.491     0.005     0.206     0.030
    0.038   -1.6225     0.509     0.004     0.208     0.014
    0.019   -1.6096     0.511     0.003     0.212     0.011
    0.000   -1.6000     0.502     0.004     0.220     0.011
 
# Band-Index  257
    0.000   -1.5974     0.473     0.002     0.198     0.041
    0.019   -1.5940     0.471     0.003     0.206     0.038
    0.038   -1.5931     0.462     0.003     0.200     0.047
    0.057   -1.5937     0.434     0.004     0.198     0.058
    0.076   -1.5966     0.398     0.005     0.195     0.080
    0.095   -1.6041     0.349     0.007     0.175     0.114
    0.114   -1.6152     0.380     0.008     0.174     0.105
    0.133   -1.6196     0.453     0.008     0.187     0.055
    0.152   -1.6248     0.423     0.007     0.174     0.086
