  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.449    2.5194     0.364     0.002     0.178     0.088
    0.426    2.5285     0.380     0.003     0.177     0.090
    0.404    2.5300     0.376     0.003     0.173     0.099
    0.382    2.5353     0.374     0.003     0.173     0.094
    0.360    2.5407     0.372     0.003     0.175     0.093
    0.360    2.5407     0.371     0.003     0.175     0.093
    0.349    2.5424     0.371     0.003     0.175     0.091
    0.338    2.5434     0.370     0.003     0.179     0.089
    0.327    2.5423     0.366     0.002     0.181     0.092
    0.316    2.5373     0.356     0.002     0.176     0.099
    0.305    2.5288     0.343     0.002     0.176     0.107
    0.294    2.5193     0.338     0.003     0.170     0.110
    0.283    2.5102     0.333     0.003     0.171     0.116
    0.272    2.5026     0.322     0.005     0.157     0.122
    0.261    2.4974     0.317     0.006     0.158     0.124
    0.250    2.4946     0.324     0.006     0.156     0.120
    0.239    2.4933     0.332     0.006     0.161     0.116
    0.228    2.4929     0.331     0.007     0.159     0.115
    0.228    2.4929     0.331     0.007     0.159     0.115
    0.209    2.4943     0.311     0.008     0.152     0.126
    0.190    2.4965     0.338     0.008     0.160     0.104
    0.171    2.4961     0.338     0.008     0.162     0.098
    0.152    2.4903     0.350     0.003     0.175     0.094
    0.133    2.4818     0.346     0.001     0.167     0.103
    0.114    2.4733     0.351     0.002     0.186     0.083
    0.095    2.4670     0.356     0.004     0.189     0.080
    0.076    2.4609     0.354     0.007     0.174     0.083
    0.057    2.4495     0.345     0.009     0.151     0.090
    0.038    2.4398     0.381     0.005     0.199     0.061
    0.019    2.4336     0.415     0.001     0.267     0.027
    0.000    2.4314     0.422     0.001     0.289     0.018
 
# Band-Index  379
    0.000    2.4467     0.331     0.010     0.131     0.099
    0.019    2.4489     0.335     0.010     0.138     0.095
    0.038    2.4548     0.350     0.009     0.156     0.086
    0.057    2.4614     0.372     0.007     0.168     0.078
    0.076    2.4688     0.360     0.006     0.161     0.086
    0.095    2.4853     0.358     0.005     0.172     0.087
    0.114    2.5000     0.382     0.004     0.173     0.082
    0.133    2.5051     0.394     0.002     0.177     0.078
    0.152    2.5126     0.369     0.001     0.173     0.092
    0.171    2.5222     0.357     0.002     0.166     0.103
    0.190    2.5241     0.341     0.002     0.154     0.118
    0.209    2.5257     0.323     0.002     0.151     0.131
    0.228    2.5267     0.320     0.002     0.150     0.133
    0.228    2.5267     0.320     0.002     0.150     0.133
    0.239    2.5274     0.322     0.002     0.147     0.132
    0.250    2.5295     0.321     0.002     0.152     0.134
    0.261    2.5327     0.317     0.002     0.148     0.141
    0.272    2.5365     0.319     0.002     0.144     0.141
    0.283    2.5405     0.318     0.003     0.145     0.140
    0.294    2.5443     0.318     0.004     0.145     0.138
    0.305    2.5478     0.323     0.003     0.152     0.132
    0.316    2.5516     0.340     0.003     0.158     0.124
    0.327    2.5569     0.359     0.001     0.169     0.112
    0.338    2.5636     0.367     0.001     0.172     0.104
    0.349    2.5682     0.374     0.001     0.185     0.092
    0.360    2.5663     0.380     0.001     0.186     0.085
    0.360    2.5663     0.380     0.001     0.186     0.085
    0.382    2.5582     0.380     0.003     0.178     0.084
    0.404    2.5478     0.357     0.004     0.176     0.092
    0.426    2.5434     0.360     0.001     0.189     0.087
    0.449    2.5359     0.344     0.001     0.178     0.100
    0.471    2.5197     0.337     0.001     0.169     0.095
    0.493    2.5038     0.372     0.001     0.174     0.087
    0.515    2.4974     0.396     0.001     0.214     0.062
    0.537    2.4807     0.405     0.001     0.220     0.057
    0.559    2.4660     0.419     0.001     0.238     0.043
    0.581    2.4529     0.384     0.006     0.199     0.063
    0.603    2.4478     0.341     0.010     0.143     0.095
    0.625    2.4467     0.331     0.010     0.131     0.098
 
# Band-Index  380
    0.625    2.4605     0.407     0.002     0.180     0.067
    0.603    2.4617     0.405     0.002     0.181     0.067
    0.581    2.4652     0.404     0.002     0.189     0.067
    0.559    2.4731     0.392     0.003     0.204     0.061
    0.537    2.4926     0.399     0.004     0.217     0.052
    0.515    2.5143     0.408     0.003     0.221     0.052
    0.493    2.5368     0.395     0.001     0.220     0.057
    0.471    2.5576     0.388     0.001     0.191     0.069
    0.449    2.5577     0.364     0.002     0.168     0.096
    0.426    2.5627     0.351     0.001     0.176     0.096
    0.404    2.5736     0.370     0.001     0.200     0.078
    0.382    2.5839     0.373     0.001     0.202     0.082
    0.360    2.5913     0.370     0.001     0.203     0.087
    0.360    2.5913     0.370     0.001     0.203     0.087
    0.349    2.5915     0.369     0.001     0.203     0.086
    0.338    2.5907     0.367     0.002     0.203     0.085
    0.327    2.5901     0.364     0.003     0.196     0.083
    0.316    2.5899     0.363     0.004     0.190     0.085
    0.305    2.5903     0.361     0.004     0.188     0.088
    0.294    2.5910     0.356     0.004     0.184     0.089
    0.283    2.5916     0.353     0.003     0.179     0.091
    0.272    2.5919     0.347     0.002     0.182     0.098
    0.261    2.5919     0.344     0.002     0.180     0.098
    0.250    2.5919     0.342     0.001     0.175     0.101
    0.239    2.5918     0.343     0.001     0.168     0.099
    0.228    2.5917     0.352     0.001     0.161     0.100
    0.228    2.5917     0.351     0.001     0.161     0.100
    0.209    2.5851     0.356     0.001     0.191     0.095
    0.190    2.5688     0.368     0.001     0.204     0.087
    0.171    2.5472     0.381     0.002     0.212     0.076
    0.152    2.5349     0.378     0.003     0.206     0.073
    0.133    2.5399     0.362     0.003     0.190     0.087
    0.114    2.5219     0.371     0.002     0.203     0.079
    0.095    2.5021     0.385     0.002     0.202     0.066
    0.076    2.4853     0.402     0.002     0.210     0.058
    0.057    2.4712     0.399     0.003     0.182     0.064
    0.038    2.4638     0.401     0.003     0.176     0.070
    0.019    2.4612     0.402     0.002     0.178     0.068
    0.000    2.4605     0.407     0.002     0.180     0.067
 
# Band-Index  381
    0.000    2.4856     0.443     0.002     0.244     0.030
    0.019    2.4877     0.440     0.002     0.245     0.030
    0.038    2.4939     0.440     0.002     0.252     0.028
    0.057    2.5040     0.436     0.002     0.247     0.032
    0.076    2.5168     0.427     0.002     0.231     0.043
    0.095    2.5311     0.416     0.002     0.214     0.051
    0.114    2.5470     0.406     0.003     0.195     0.062
    0.133    2.5555     0.374     0.002     0.199     0.074
    0.152    2.5807     0.388     0.004     0.205     0.069
    0.171    2.5947     0.369     0.002     0.193     0.077
    0.190    2.6100     0.343     0.003     0.179     0.099
    0.209    2.6243     0.346     0.004     0.178     0.099
    0.228    2.6298     0.359     0.004     0.175     0.094
    0.228    2.6298     0.359     0.004     0.174     0.094
    0.239    2.6301     0.360     0.004     0.176     0.094
    0.250    2.6310     0.356     0.004     0.182     0.093
    0.261    2.6322     0.355     0.004     0.179     0.093
    0.272    2.6339     0.353     0.005     0.176     0.095
    0.283    2.6357     0.353     0.006     0.178     0.094
    0.294    2.6371     0.356     0.007     0.180     0.090
    0.305    2.6374     0.360     0.006     0.178     0.085
    0.316    2.6355     0.359     0.004     0.178     0.086
    0.327    2.6300     0.351     0.002     0.178     0.088
    0.338    2.6206     0.336     0.001     0.174     0.095
    0.349    2.6100     0.326     0.001     0.171     0.104
    0.360    2.6041     0.322     0.001     0.175     0.106
    0.360    2.6041     0.322     0.001     0.175     0.106
    0.382    2.6084     0.337     0.001     0.172     0.097
    0.404    2.6158     0.366     0.003     0.186     0.082
    0.426    2.6099     0.383     0.005     0.206     0.067
    0.449    2.5973     0.349     0.001     0.189     0.097
    0.471    2.5678     0.340     0.001     0.191     0.101
    0.493    2.5552     0.383     0.001     0.203     0.069
    0.515    2.5413     0.407     0.002     0.194     0.065
    0.537    2.5269     0.424     0.001     0.215     0.052
    0.559    2.5121     0.432     0.001     0.245     0.037
    0.581    2.4983     0.437     0.002     0.249     0.030
    0.603    2.4889     0.439     0.002     0.248     0.029
    0.625    2.4856     0.443     0.002     0.244     0.030
 
# Band-Index  382
    0.625    2.5588     0.388     0.008     0.214     0.056
    0.603    2.5586     0.389     0.008     0.212     0.057
    0.581    2.5581     0.391     0.006     0.208     0.057
    0.559    2.5576     0.389     0.004     0.204     0.060
    0.537    2.5598     0.388     0.002     0.202     0.060
    0.515    2.5692     0.390     0.002     0.217     0.059
    0.493    2.5855     0.377     0.002     0.193     0.072
    0.471    2.5948     0.370     0.004     0.197     0.072
    0.449    2.6073     0.369     0.001     0.214     0.075
    0.426    2.6300     0.370     0.007     0.207     0.072
    0.404    2.6296     0.392     0.010     0.203     0.065
    0.382    2.6326     0.396     0.010     0.220     0.054
    0.360    2.6371     0.394     0.011     0.231     0.047
    0.360    2.6371     0.395     0.010     0.231     0.047
    0.349    2.6389     0.394     0.010     0.229     0.049
    0.338    2.6407     0.392     0.010     0.225     0.051
    0.327    2.6424     0.389     0.009     0.219     0.055
    0.316    2.6437     0.388     0.008     0.210     0.061
    0.305    2.6437     0.383     0.006     0.203     0.063
    0.294    2.6428     0.377     0.004     0.195     0.074
    0.283    2.6417     0.374     0.003     0.190     0.080
    0.272    2.6408     0.372     0.003     0.182     0.081
    0.261    2.6402     0.373     0.004     0.180     0.081
    0.250    2.6401     0.375     0.004     0.182     0.080
    0.239    2.6401     0.381     0.004     0.185     0.078
    0.228    2.6401     0.378     0.004     0.189     0.080
    0.228    2.6401     0.378     0.004     0.189     0.080
    0.209    2.6397     0.377     0.004     0.187     0.079
    0.190    2.6332     0.383     0.006     0.192     0.073
    0.171    2.6167     0.379     0.002     0.195     0.084
    0.152    2.5950     0.380     0.002     0.219     0.070
    0.133    2.5764     0.415     0.002     0.238     0.048
    0.114    2.5640     0.395     0.003     0.228     0.060
    0.095    2.5617     0.408     0.001     0.244     0.044
    0.076    2.5597     0.402     0.001     0.225     0.050
    0.057    2.5603     0.391     0.003     0.207     0.060
    0.038    2.5603     0.386     0.006     0.206     0.062
    0.019    2.5593     0.390     0.007     0.210     0.058
    0.000    2.5588     0.388     0.008     0.214     0.056
 
# Band-Index  383
    0.000    2.5803     0.351     0.001     0.167     0.085
    0.019    2.5795     0.352     0.001     0.170     0.081
    0.038    2.5781     0.354     0.001     0.172     0.084
    0.057    2.5783     0.358     0.002     0.180     0.076
    0.076    2.5809     0.373     0.002     0.189     0.073
    0.095    2.5821     0.386     0.002     0.201     0.065
    0.114    2.5832     0.401     0.002     0.228     0.049
    0.133    2.5936     0.406     0.002     0.240     0.046
    0.152    2.6129     0.374     0.004     0.213     0.070
    0.171    2.6421     0.354     0.002     0.208     0.086
    0.190    2.6641     0.390     0.002     0.211     0.074
    0.209    2.6657     0.387     0.002     0.205     0.079
    0.228    2.6650     0.376     0.001     0.195     0.089
    0.228    2.6650     0.376     0.001     0.195     0.089
    0.239    2.6653     0.375     0.001     0.194     0.091
    0.250    2.6662     0.372     0.002     0.196     0.098
    0.261    2.6674     0.370     0.002     0.190     0.099
    0.272    2.6687     0.368     0.002     0.190     0.100
    0.283    2.6703     0.364     0.002     0.184     0.104
    0.294    2.6722     0.358     0.003     0.182     0.106
    0.305    2.6741     0.352     0.003     0.181     0.109
    0.316    2.6752     0.352     0.004     0.189     0.105
    0.327    2.6756     0.354     0.004     0.192     0.093
    0.338    2.6760     0.364     0.003     0.196     0.087
    0.349    2.6761     0.368     0.004     0.202     0.086
    0.360    2.6747     0.368     0.004     0.201     0.087
