    # Energy          Mo          Au           S          Si
    12.29991     0.00000     0.00000     0.00000     0.00000
    12.30291     0.00000     0.00000     0.00000     0.00000
    12.30591     0.00000     0.00000     0.00000     0.00000
    12.30891     0.00000     0.00000     0.00000     0.00000
    12.31191     0.00000     0.00000     0.00000     0.00000
    12.31491     0.00000     0.00000     0.00000     0.00000
    12.31791     0.00000     0.00000     0.00000     0.00000
    12.32091     0.00000     0.00000     0.00000     0.00000
    12.32391     0.00000     0.00000     0.00000     0.00000
    12.32691     0.00000     0.00000     0.00000     0.00000
    12.32991     0.00000     0.00000     0.00000     0.00000
    12.33291     0.00000     0.00000     0.00000     0.00000
    12.33591     0.00000     0.00000     0.00000     0.00000
    12.33891     0.00000     0.00000     0.00000     0.00000
    12.34191     0.00000     0.00000     0.00000     0.00000
    12.34491     0.00000     0.00000     0.00000     0.00000
    12.34791     0.00000     0.00000     0.00000     0.00000
    12.35091     0.00000     0.00000     0.00000     0.00000
    12.35391     0.00000     0.00000     0.00000     0.00000
    12.35691     0.00000     0.00000     0.00000     0.00000
    12.35991     0.00000     0.00000     0.00000     0.00000
    12.36291     0.00000     0.00000     0.00000     0.00000
    12.36591     0.00000     0.00000     0.00000     0.00000
    12.36891     0.00000     0.00000     0.00000     0.00000
    12.37191     0.00000     0.00000     0.00000     0.00000
    12.37491     0.00000     0.00000     0.00000     0.00000
    12.37791     0.00000     0.00000     0.00000     0.00000
    12.38091     0.00000     0.00000     0.00000     0.00000
    12.38391     0.00000     0.00000     0.00000     0.00000
    12.38691     0.00000     0.00000     0.00000     0.00000
    12.38991     0.00000     0.00000     0.00000     0.00000
    12.39291     0.00000     0.00000     0.00000     0.00000
    12.39591     0.00000     0.00000     0.00000     0.00000
    12.39891     0.00000     0.00000     0.00000     0.00000
    12.40191     0.00000     0.00000     0.00000     0.00000
    12.40491     0.00000     0.00000     0.00000     0.00000
    12.40791     0.00000     0.00000     0.00000     0.00000
    12.41091     0.00000     0.00000     0.00000     0.00000
    12.41391     0.00000     0.00000     0.00000     0.00000
    12.41691     0.00000     0.00000     0.00000     0.00000
    12.41991     0.00000     0.00000     0.00000     0.00000
    12.42291     0.00000     0.00000     0.00000     0.00000
    12.42591     0.00000     0.00000     0.00000     0.00000
    12.42891     0.00000     0.00000     0.00000     0.00000
    12.43191     0.00000     0.00000     0.00000     0.00000
    12.43491     0.00000     0.00000     0.00000     0.00000
    12.43791     0.00000     0.00000     0.00000     0.00000
    12.44091     0.00000     0.00000     0.00000     0.00000
    12.44391     0.00000     0.00000     0.00000     0.00000
    12.44691     0.00000     0.00000     0.00000     0.00000
    12.44991     0.00000     0.00000     0.00000     0.00000
    12.45291     0.00000     0.00000     0.00000     0.00000
    12.45591     0.00000     0.00000     0.00000     0.00000
    12.45891     0.00000     0.00000     0.00000     0.00000
    12.46191     0.00000     0.00000     0.00000     0.00000
    12.46491     0.00000     0.00000     0.00000     0.00000
    12.46791     0.00000     0.00000     0.00000     0.00000
    12.47091     0.00000     0.00000     0.00000     0.00000
    12.47391     0.00000     0.00000     0.00000     0.00000
    12.47691     0.00000     0.00000     0.00000     0.00000
    12.47991     0.00000     0.00000     0.00000     0.00000
    12.48291     0.00000     0.00000     0.00000     0.00000
    12.48591     0.00000     0.00000     0.00000     0.00000
    12.48891     0.00000     0.00000     0.00000     0.00000
    12.49191     0.00000     0.00000     0.00000     0.00000
    12.49491     0.00000     0.00000     0.00000     0.00000
    12.49791     0.00000     0.00000     0.00000     0.00000
    12.50091     0.00000     0.00000     0.00000     0.00000
    12.50391     0.00000     0.00000     0.00000     0.00000
    12.50691     0.00000     0.00000     0.00000     0.00000
    12.50991     0.00000     0.00000     0.00000     0.00000
    12.51291     0.00000     0.00000     0.00000     0.00000
    12.51591     0.00000     0.00000     0.00000     0.00000
    12.51891     0.00000     0.00000     0.00000     0.00000
    12.52191     0.00000     0.00000     0.00000     0.00000
    12.52491     0.00000     0.00000     0.00000     0.00000
    12.52791     0.00000     0.00000     0.00000     0.00000
    12.53091     0.00000     0.00000     0.00000     0.00000
    12.53391     0.00000     0.00000     0.00000     0.00000
    12.53691     0.00000     0.00000     0.00000     0.00000
    12.53991     0.00000     0.00000     0.00000     0.00000
    12.54291     0.00000     0.00000     0.00000     0.00000
    12.54591     0.00000     0.00000     0.00000     0.00000
    12.54891     0.00000     0.00000     0.00000     0.00000
    12.55191     0.00000     0.00000     0.00000     0.00000
    12.55491     0.00000     0.00000     0.00000     0.00000
    12.55791     0.00000     0.00000     0.00000     0.00000
    12.56091     0.00000     0.00000     0.00000     0.00000
    12.56391     0.00000     0.00000     0.00000     0.00000
    12.56691     0.00000     0.00000     0.00000     0.00000
    12.56991     0.00000     0.00000     0.00000     0.00000
    12.57291     0.00000     0.00000     0.00000     0.00000
    12.57591     0.00000     0.00000     0.00000     0.00000
    12.57891     0.00000     0.00000     0.00000     0.00000
    12.58191     0.00000     0.00000     0.00000     0.00000
    12.58491     0.00000     0.00000     0.00000     0.00000
    12.58791     0.00000     0.00000     0.00000     0.00000
    12.59091     0.00000     0.00000     0.00000     0.00000
    12.59391     0.00000     0.00000     0.00000     0.00000
    12.59691     0.00000     0.00000     0.00000     0.00000
    12.59991     0.00000     0.00000     0.00000     0.00000
    12.60291     0.00000     0.00000     0.00000     0.00000
    12.60591     0.00000     0.00000     0.00000     0.00000
    12.60891     0.00000     0.00000     0.00000     0.00000
    12.61191     0.00000     0.00000     0.00000     0.00000
    12.61491     0.00000     0.00000     0.00000     0.00000
    12.61791     0.00000     0.00000     0.00000     0.00000
    12.62091     0.00000     0.00000     0.00000     0.00000
    12.62391     0.00000     0.00000     0.00000     0.00000
    12.62691     0.00000     0.00000     0.00000     0.00000
    12.62991     0.00000     0.00000     0.00000     0.00000
    12.63291     0.00000     0.00000     0.00000     0.00000
    12.63591     0.00000     0.00000     0.00000     0.00000
    12.63891     0.00000     0.00000     0.00000     0.00000
    12.64191     0.00000     0.00000     0.00000     0.00000
    12.64491     0.00000     0.00000     0.00000     0.00000
    12.64791     0.00000     0.00000     0.00000     0.00000
    12.65091     0.00000     0.00000     0.00000     0.00000
    12.65391     0.00000     0.00000     0.00000     0.00000
    12.65691     0.00000     0.00000     0.00000     0.00000
    12.65991     0.00000     0.00000     0.00000     0.00000
    12.66291     0.00000     0.00000     0.00000     0.00000
    12.66591     0.00000     0.00000     0.00000     0.00000
    12.66891     0.00000     0.00000     0.00000     0.00000
    12.67191     0.00000     0.00000     0.00000     0.00000
    12.67491     0.00000     0.00000     0.00000     0.00000
    12.67791     0.00000     0.00000     0.00000     0.00000
    12.68091     0.00000     0.00000     0.00000     0.00000
    12.68391     0.00000     0.00000     0.00000     0.00000
    12.68691     0.00000     0.00000     0.00000     0.00000
    12.68991     0.00000     0.00000     0.00000     0.00000
    12.69291     0.00000     0.00000     0.00000     0.00000
    12.69591     0.00000     0.00000     0.00000     0.00000
    12.69891     0.00000     0.00000     0.00000     0.00000
    12.70191     0.00000     0.00000     0.00000     0.00000
    12.70491     0.00000     0.00000     0.00000     0.00000
    12.70791     0.00000     0.00000     0.00000     0.00000
    12.71091     0.00000     0.00000     0.00000     0.00000
    12.71391     0.00000     0.00000     0.00000     0.00000
    12.71691     0.00000     0.00000     0.00000     0.00000
    12.71991     0.00000     0.00000     0.00000     0.00000
    12.72291     0.00000     0.00000     0.00000     0.00000
    12.72591     0.00000     0.00000     0.00000     0.00000
    12.72891     0.00000     0.00000     0.00000     0.00000
    12.73191     0.00000     0.00000     0.00000     0.00000
    12.73491     0.00000     0.00000     0.00000     0.00000
    12.73791     0.00000     0.00000     0.00000     0.00000
    12.74091     0.00000     0.00000     0.00000     0.00000
    12.74391     0.00000     0.00000     0.00000     0.00000
    12.74691     0.00000     0.00000     0.00000     0.00000
    12.74991     0.00000     0.00000     0.00000     0.00000
    12.75291     0.00000     0.00000     0.00000     0.00000
    12.75591     0.00000     0.00000     0.00000     0.00000
    12.75891     0.00000     0.00000     0.00000     0.00000
    12.76191     0.00000     0.00000     0.00000     0.00000
    12.76491     0.00000     0.00000     0.00000     0.00000
    12.76791     0.00000     0.00000     0.00000     0.00000
    12.77091     0.00000     0.00000     0.00000     0.00000
    12.77391     0.00000     0.00000     0.00000     0.00000
    12.77691     0.00000     0.00000     0.00000     0.00000
    12.77991     0.00000     0.00000     0.00000     0.00000
    12.78291     0.00000     0.00000     0.00000     0.00000
    12.78591     0.00000     0.00000     0.00000     0.00000
    12.78891     0.00000     0.00000     0.00000     0.00000
    12.79191     0.00000     0.00000     0.00000     0.00000
    12.79491     0.00000     0.00000     0.00000     0.00000
    12.79791     0.00000     0.00000     0.00000     0.00000
    12.80091     0.00000     0.00000     0.00000     0.00000
    12.80391     0.00000     0.00000     0.00000     0.00000
    12.80691     0.00000     0.00000     0.00000     0.00000
    12.80991     0.00000     0.00000     0.00000     0.00000
    12.81291     0.00000     0.00000     0.00000     0.00000
    12.81591     0.00000     0.00000     0.00000     0.00000
    12.81891     0.00000     0.00000     0.00000     0.00000
    12.82191     0.00000     0.00000     0.00000     0.00000
    12.82491     0.00000     0.00000     0.00000     0.00000
    12.82791     0.00000     0.00000     0.00000     0.00000
    12.83091     0.00000     0.00000     0.00000     0.00000
    12.83391     0.00000     0.00000     0.00000     0.00000
    12.83691     0.00000     0.00000     0.00000     0.00000
    12.83991     0.00000     0.00000     0.00000     0.00000
    12.84291     0.00000     0.00000     0.00000     0.00000
    12.84591     0.00000     0.00000     0.00000     0.00000
    12.84891     0.00000     0.00000     0.00000     0.00000
    12.85191     0.00000     0.00000     0.00000     0.00000
    12.85491     0.00000     0.00000     0.00000     0.00000
    12.85791     0.00000     0.00000     0.00000     0.00000
    12.86091     0.00000     0.00000     0.00000     0.00000
    12.86391     0.00000     0.00000     0.00000     0.00000
    12.86691     0.00000     0.00000     0.00000     0.00000
    12.86991     0.00000     0.00000     0.00000     0.00000
    12.87291     0.00000     0.00000     0.00000     0.00000
    12.87591     0.00000     0.00000     0.00000     0.00000
    12.87891     0.00000     0.00000     0.00000     0.00000
    12.88191     0.00000     0.00000     0.00000     0.00000
    12.88491     0.00000     0.00000     0.00000     0.00000
    12.88791     0.00000     0.00000     0.00000     0.00000
    12.89091     0.00000     0.00000     0.00000     0.00000
    12.89391     0.00000     0.00000     0.00000     0.00000
    12.89691     0.00000     0.00000     0.00000     0.00000
    12.89991     0.00000     0.00000     0.00000     0.00000
