    # Energy          Mo           S          Si
    11.60179     0.00000     0.00000     0.00000
    11.60479     0.00000     0.00000     0.00000
    11.60779     0.00000     0.00000     0.00000
    11.61079     0.00000     0.00000     0.00000
    11.61379     0.00000     0.00000     0.00000
    11.61679     0.00000     0.00000     0.00000
    11.61979     0.00000     0.00000     0.00000
    11.62279     0.00000     0.00000     0.00000
    11.62579     0.00000     0.00000     0.00000
    11.62879     0.00000     0.00000     0.00000
    11.63179     0.00000     0.00000     0.00000
    11.63479     0.00000     0.00000     0.00000
    11.63779     0.00000     0.00000     0.00000
    11.64079     0.00000     0.00000     0.00000
    11.64379     0.00000     0.00000     0.00000
    11.64679     0.00000     0.00000     0.00000
    11.64979     0.00000     0.00000     0.00000
    11.65279     0.00000     0.00000     0.00000
    11.65579     0.00000     0.00000     0.00000
    11.65879     0.00000     0.00000     0.00000
    11.66179     0.00000     0.00000     0.00000
    11.66479     0.00000     0.00000     0.00000
    11.66779     0.00000     0.00000     0.00000
    11.67079     0.00000     0.00000     0.00000
    11.67379     0.00000     0.00000     0.00000
    11.67679     0.00000     0.00000     0.00000
    11.67979     0.00000     0.00000     0.00000
    11.68279     0.00000     0.00000     0.00000
    11.68579     0.00000     0.00000     0.00000
    11.68879     0.00000     0.00000     0.00000
    11.69179     0.00000     0.00000     0.00000
    11.69479     0.00000     0.00000     0.00000
    11.69779     0.00000     0.00000     0.00000
    11.70079     0.00000     0.00000     0.00000
    11.70379     0.00000     0.00000     0.00000
    11.70679     0.00000     0.00000     0.00000
    11.70979     0.00000     0.00000     0.00000
    11.71279     0.00000     0.00000     0.00000
    11.71579     0.00000     0.00000     0.00000
    11.71879     0.00000     0.00000     0.00000
    11.72179     0.00000     0.00000     0.00000
    11.72479     0.00000     0.00000     0.00000
    11.72779     0.00000     0.00000     0.00000
    11.73079     0.00000     0.00000     0.00000
    11.73379     0.00000     0.00000     0.00000
    11.73679     0.00000     0.00000     0.00000
    11.73979     0.00000     0.00000     0.00000
    11.74279     0.00000     0.00000     0.00000
    11.74579     0.00000     0.00000     0.00000
    11.74879     0.00000     0.00000     0.00000
    11.75179     0.00000     0.00000     0.00000
    11.75479     0.00000     0.00000     0.00000
    11.75779     0.00000     0.00000     0.00000
    11.76079     0.00000     0.00000     0.00000
    11.76379     0.00000     0.00000     0.00000
    11.76679     0.00000     0.00000     0.00000
    11.76979     0.00000     0.00000     0.00000
    11.77279     0.00000     0.00000     0.00000
    11.77579     0.00000     0.00000     0.00000
    11.77879     0.00000     0.00000     0.00000
    11.78179     0.00000     0.00000     0.00000
    11.78479     0.00000     0.00000     0.00000
    11.78779     0.00000     0.00000     0.00000
    11.79079     0.00000     0.00000     0.00000
    11.79379     0.00000     0.00000     0.00000
    11.79679     0.00000     0.00000     0.00000
    11.79979     0.00000     0.00000     0.00000
    11.80279     0.00000     0.00000     0.00000
    11.80579     0.00000     0.00000     0.00000
    11.80879     0.00000     0.00000     0.00000
    11.81179     0.00000     0.00000     0.00000
    11.81479     0.00000     0.00000     0.00000
    11.81779     0.00000     0.00000     0.00000
    11.82079     0.00000     0.00000     0.00000
    11.82379     0.00000     0.00000     0.00000
    11.82679     0.00000     0.00000     0.00000
    11.82979     0.00000     0.00000     0.00000
    11.83279     0.00000     0.00000     0.00000
    11.83579     0.00000     0.00000     0.00000
    11.83879     0.00000     0.00000     0.00000
    11.84179     0.00000     0.00000     0.00000
    11.84479     0.00000     0.00000     0.00000
    11.84779     0.00000     0.00000     0.00000
    11.85079     0.00000     0.00000     0.00000
    11.85379     0.00000     0.00000     0.00000
    11.85679     0.00000     0.00000     0.00000
    11.85979     0.00000     0.00000     0.00000
    11.86279     0.00000     0.00000     0.00000
    11.86579     0.00000     0.00000     0.00000
    11.86879     0.00000     0.00000     0.00000
    11.87179     0.00000     0.00000     0.00000
    11.87479     0.00000     0.00000     0.00000
    11.87779     0.00000     0.00000     0.00000
    11.88079     0.00000     0.00000     0.00000
    11.88379     0.00000     0.00000     0.00000
    11.88679     0.00000     0.00000     0.00000
    11.88979     0.00000     0.00000     0.00000
    11.89279     0.00000     0.00000     0.00000
    11.89579     0.00000     0.00000     0.00000
    11.89879     0.00000     0.00000     0.00000
    11.90179     0.00000     0.00000     0.00000
    11.90479     0.00000     0.00000     0.00000
    11.90779     0.00000     0.00000     0.00000
    11.91079     0.00000     0.00000     0.00000
    11.91379     0.00000     0.00000     0.00000
    11.91679     0.00000     0.00000     0.00000
    11.91979     0.00000     0.00000     0.00000
    11.92279     0.00000     0.00000     0.00000
    11.92579     0.00000     0.00000     0.00000
    11.92879     0.00000     0.00000     0.00000
    11.93179     0.00000     0.00000     0.00000
    11.93479     0.00000     0.00000     0.00000
    11.93779     0.00000     0.00000     0.00000
    11.94079     0.00000     0.00000     0.00000
    11.94379     0.00000     0.00000     0.00000
    11.94679     0.00000     0.00000     0.00000
    11.94979     0.00000     0.00000     0.00000
    11.95279     0.00000     0.00000     0.00000
    11.95579     0.00000     0.00000     0.00000
    11.95879     0.00000     0.00000     0.00000
    11.96179     0.00000     0.00000     0.00000
    11.96479     0.00000     0.00000     0.00000
    11.96779     0.00000     0.00000     0.00000
    11.97079     0.00000     0.00000     0.00000
    11.97379     0.00000     0.00000     0.00000
    11.97679     0.00000     0.00000     0.00000
    11.97979     0.00000     0.00000     0.00000
    11.98279     0.00000     0.00000     0.00000
    11.98579     0.00000     0.00000     0.00000
    11.98879     0.00000     0.00000     0.00000
    11.99179     0.00000     0.00000     0.00000
    11.99479     0.00000     0.00000     0.00000
    11.99779     0.00000     0.00000     0.00000
    12.00079     0.00000     0.00000     0.00000
    12.00379     0.00000     0.00000     0.00000
    12.00679     0.00000     0.00000     0.00000
    12.00979     0.00000     0.00000     0.00000
    12.01279     0.00000     0.00000     0.00000
    12.01579     0.00000     0.00000     0.00000
    12.01879     0.00000     0.00000     0.00000
    12.02179     0.00000     0.00000     0.00000
    12.02479     0.00000     0.00000     0.00000
    12.02779     0.00000     0.00000     0.00000
    12.03079     0.00000     0.00000     0.00000
    12.03379     0.00000     0.00000     0.00000
    12.03679     0.00000     0.00000     0.00000
    12.03979     0.00000     0.00000     0.00000
    12.04279     0.00000     0.00000     0.00000
    12.04579     0.00000     0.00000     0.00000
    12.04879     0.00000     0.00000     0.00000
    12.05179     0.00000     0.00000     0.00000
    12.05479     0.00000     0.00000     0.00000
    12.05779     0.00000     0.00000     0.00000
    12.06079     0.00000     0.00000     0.00000
    12.06379     0.00000     0.00000     0.00000
    12.06679     0.00000     0.00000     0.00000
    12.06979     0.00000     0.00000     0.00000
    12.07279     0.00000     0.00000     0.00000
    12.07579     0.00000     0.00000     0.00000
    12.07879     0.00000     0.00000     0.00000
    12.08179     0.00000     0.00000     0.00000
    12.08479     0.00000     0.00000     0.00000
    12.08779     0.00000     0.00000     0.00000
    12.09079     0.00000     0.00000     0.00000
    12.09379     0.00000     0.00000     0.00000
    12.09679     0.00000     0.00000     0.00000
    12.09979     0.00000     0.00000     0.00000
    12.10279     0.00000     0.00000     0.00000
    12.10579     0.00000     0.00000     0.00000
    12.10879     0.00000     0.00000     0.00000
    12.11179     0.00000     0.00000     0.00000
    12.11479     0.00000     0.00000     0.00000
    12.11779     0.00000     0.00000     0.00000
    12.12079     0.00000     0.00000     0.00000
    12.12379     0.00000     0.00000     0.00000
    12.12679     0.00000     0.00000     0.00000
    12.12979     0.00000     0.00000     0.00000
    12.13279     0.00000     0.00000     0.00000
    12.13579     0.00000     0.00000     0.00000
    12.13879     0.00000     0.00000     0.00000
    12.14179     0.00000     0.00000     0.00000
    12.14479     0.00000     0.00000     0.00000
    12.14779     0.00000     0.00000     0.00000
    12.15079     0.00000     0.00000     0.00000
    12.15379     0.00000     0.00000     0.00000
    12.15679     0.00000     0.00000     0.00000
    12.15979     0.00000     0.00000     0.00000
    12.16279     0.00000     0.00000     0.00000
    12.16579     0.00000     0.00000     0.00000
    12.16879     0.00000     0.00000     0.00000
    12.17179     0.00000     0.00000     0.00000
    12.17479     0.00000     0.00000     0.00000
    12.17779     0.00000     0.00000     0.00000
    12.18079     0.00000     0.00000     0.00000
    12.18379     0.00000     0.00000     0.00000
    12.18679     0.00000     0.00000     0.00000
    12.18979     0.00000     0.00000     0.00000
    12.19279     0.00000     0.00000     0.00000
    12.19579     0.00000     0.00000     0.00000
    12.19879     0.00000     0.00000     0.00000
    12.20179     0.00000     0.00000     0.00000
    12.20479     0.00000     0.00000     0.00000
    12.20779     0.00000     0.00000     0.00000
    12.21079     0.00000     0.00000     0.00000
    12.21379     0.00000     0.00000     0.00000
    12.21679     0.00000     0.00000     0.00000
    12.21979     0.00000     0.00000     0.00000
    12.22279     0.00000     0.00000     0.00000
    12.22579     0.00000     0.00000     0.00000
    12.22879     0.00000     0.00000     0.00000
    12.23179     0.00000     0.00000     0.00000
    12.23479     0.00000     0.00000     0.00000
    12.23779     0.00000     0.00000     0.00000
    12.24079     0.00000     0.00000     0.00000
    12.24379     0.00000     0.00000     0.00000
    12.24679     0.00000     0.00000     0.00000
    12.24979     0.00000     0.00000     0.00000
    12.25279     0.00000     0.00000     0.00000
    12.25579     0.00000     0.00000     0.00000
    12.25879     0.00000     0.00000     0.00000
    12.26179     0.00000     0.00000     0.00000
    12.26479     0.00000     0.00000     0.00000
    12.26779     0.00000     0.00000     0.00000
    12.27079     0.00000     0.00000     0.00000
    12.27379     0.00000     0.00000     0.00000
    12.27679     0.00000     0.00000     0.00000
    12.27979     0.00000     0.00000     0.00000
    12.28279     0.00000     0.00000     0.00000
    12.28579     0.00000     0.00000     0.00000
    12.28879     0.00000     0.00000     0.00000
    12.29179     0.00000     0.00000     0.00000
    12.29479     0.00000     0.00000     0.00000
    12.29779     0.00000     0.00000     0.00000
    12.30079     0.00000     0.00000     0.00000
    12.30379     0.00000     0.00000     0.00000
    12.30679     0.00000     0.00000     0.00000
    12.30979     0.00000     0.00000     0.00000
    12.31279     0.00000     0.00000     0.00000
    12.31579     0.00000     0.00000     0.00000
    12.31879     0.00000     0.00000     0.00000
    12.32179     0.00000     0.00000     0.00000
    12.32479     0.00000     0.00000     0.00000
    12.32779     0.00000     0.00000     0.00000
    12.33079     0.00000     0.00000     0.00000
    12.33379     0.00000     0.00000     0.00000
    12.33679     0.00000     0.00000     0.00000
    12.33979     0.00000     0.00000     0.00000
    12.34279     0.00000     0.00000     0.00000
    12.34579     0.00000     0.00000     0.00000
    12.34879     0.00000     0.00000     0.00000
    12.35179     0.00000     0.00000     0.00000
    12.35479     0.00000     0.00000     0.00000
    12.35779     0.00000     0.00000     0.00000
    12.36079     0.00000     0.00000     0.00000
